start:0,start:1,start:2,end:0,end:1,end:2
0.7928145476517019,0.010624568612487915,0.0,0.8007616776662942,0.03168078455576421,0.0
0.7928145476517019,0.010624568612487915,0.0,0.7806903414455458,0.03126014280808585,0.0
0.7928145476517019,0.010624568612487915,0.0,0.784504553003087,-0.009110880798802835,0.0
0.7928145476517019,0.010624568612487915,0.0,0.7734259302264294,0.011423361209042335,0.0
0.7928145476517019,0.010624568612487915,0.0,0.8041395667528562,-0.007809896891704512,0.0
0.7928145476517019,0.010624568612487915,0.0,0.8121642907352989,0.013052263686078236,0.0
0.8007616776662942,0.03168078455576421,0.0,0.7806903414455458,0.03126014280808585,0.0
0.8007616776662942,0.03168078455576421,0.0,0.8121642907352989,0.013052263686078236,0.0
0.8007616776662942,0.03168078455576421,0.0,0.8200870664832536,0.03288359661766856,0.0
0.8007616776662942,0.03168078455576421,0.0,0.7898798231765979,0.04952149899293041,0.0
0.8007616776662942,0.03168078455576421,0.0,0.8097655151339813,0.05003198525152508,0.0
0.7806903414455458,0.03126014280808585,0.0,0.7734259302264294,0.011423361209042335,0.0
0.7806903414455458,0.03126014280808585,0.0,0.7708735562102974,0.04905609127475919,0.0
0.7806903414455458,0.03126014280808585,0.0,0.7605859991280388,0.03023435822790536,0.0
0.7806903414455458,0.03126014280808585,0.0,0.7898798231765979,0.04952149899293041,0.0
0.6934932814692041,0.17132834312999806,0.0,0.6878673273626461,0.15172455078325905,0.0
0.6934932814692041,0.17132834312999806,0.0,0.707863901805437,0.15209461846327368,0.0
0.6934932814692041,0.17132834312999806,0.0,0.7155545851705478,0.17162497796917908,0.0
0.6934932814692041,0.17132834312999806,0.0,0.7057425391897695,0.1915070909240959,0.0
0.6934932814692041,0.17132834312999806,0.0,0.6772547063921481,0.16268930821303876,0.0
0.6934932814692041,0.17132834312999806,0.0,0.6861187615548019,0.1930527247722307,0.0
0.6934932814692041,0.17132834312999806,0.0,0.6724328081055967,0.177741761789627,0.0
0.6878673273626461,0.15172455078325905,0.0,0.707863901805437,0.15209461846327368,0.0
0.6878673273626461,0.15172455078325905,0.0,0.6772547063921481,0.16268930821303876,0.0
0.6878673273626461,0.15172455078325905,0.0,0.6781890499313359,0.13423114601408873,0.0
0.6878673273626461,0.15172455078325905,0.0,0.66787978678379,0.15086563836950695,0.0
0.6878673273626461,0.15172455078325905,0.0,0.6981854073241142,0.13461325603146812,0.0
0.707863901805437,0.15209461846327368,0.0,0.7155545851705478,0.17162497796917908,0.0
0.707863901805437,0.15209461846327368,0.0,0.7273261381135289,0.15298444779555467,0.0
0.707863901805437,0.15209461846327368,0.0,0.6981854073241142,0.13461325603146812,0.0
0.707863901805437,0.15209461846327368,0.0,0.718092027905203,0.13490850282586378,0.0
0.3747185824395151,0.05702493587764189,0.0,0.36920315455581054,0.07652340505315824,0.0
0.3747185824395151,0.05702493587764189,0.0,0.38795004700187996,0.07639981706913175,0.0
0.3747185824395151,0.05702493587764189,0.0,0.39786850502771687,0.0585305580887191,0.0
0.3747185824395151,0.05702493587764189,0.0,0.3544809561733014,0.0495675144425837,0.0
0.3747185824395151,0.05702493587764189,0.0,0.38776045620835775,0.03902203435941752,0.0
0.3747185824395151,0.05702493587764189,0.0,0.3684517415939344,0.035346163383601935,0.0
0.3747185824395151,0.05702493587764189,0.0,0.3594159599621107,0.06492380847192067,0.0
0.36920315455581054,0.07652340505315824,0.0,0.38795004700187996,0.07639981706913175,0.0
0.36920315455581054,0.07652340505315824,0.0,0.34900455039328826,0.07725195603424906,0.0
0.36920315455581054,0.07652340505315824,0.0,0.3788755232740464,0.09433223751365323,0.0
0.36920315455581054,0.07652340505315824,0.0,0.3588834316364995,0.09371953813672185,0.0
0.36920315455581054,0.07652340505315824,0.0,0.3594159599621107,0.06492380847192067,0.0
0.38795004700187996,0.07639981706913175,0.0,0.39786850502771687,0.0585305580887191,0.0
0.38795004700187996,0.07639981706913175,0.0,0.4081615966737948,0.07733038756863464,0.0
0.38795004700187996,0.07639981706913175,0.0,0.3988729243657919,0.09465739077452502,0.0
0.38795004700187996,0.07639981706913175,0.0,0.3788755232740464,0.09433223751365323,0.0
0.08528953542864266,0.1885855080326738,0.0,0.06733284775462338,0.17489886052268017,0.0
0.08528953542864266,0.1885855080326738,0.0,0.09441307201846269,0.17017201975077856,0.0
0.08528953542864266,0.1885855080326738,0.0,0.06788655161751661,0.19309912485132175,0.0
0.08528953542864266,0.1885855080326738,0.0,0.10578078242654192,0.18550684534658096,0.0
0.08528953542864266,0.1885855080326738,0.0,0.07857462076905876,0.2055086350173741,0.0
0.08528953542864266,0.1885855080326738,0.0,0.09813655032930213,0.2033120093872453,0.0
0.06733284775462338,0.17489886052268017,0.0,0.09441307201846269,0.17017201975077856,0.0
0.06733284775462338,0.17489886052268017,0.0,0.07877762972673405,0.1565627953546984,0.0
0.06733284775462338,0.17489886052268017,0.0,0.04925694776917723,0.18912573343432773,0.0
0.06733284775462338,0.17489886052268017,0.0,0.04852742709770201,0.1700726661530568,0.0
0.06733284775462338,0.17489886052268017,0.0,0.06788655161751661,0.19309912485132175,0.0
0.06733284775462338,0.17489886052268017,0.0,0.0576604959510316,0.15708393900353546,0.0
0.09441307201846269,0.17017201975077856,0.0,0.07877762972673405,0.1565627953546984,0.0
0.09441307201846269,0.17017201975077856,0.0,0.10142182340190824,0.15260056994435545,0.0
0.09441307201846269,0.17017201975077856,0.0,0.11376097792971437,0.1672733498797341,0.0
0.09441307201846269,0.17017201975077856,0.0,0.10578078242654192,0.18550684534658096,0.0
0.15827811038064965,0.12460257121296678,0.0,0.1413700629880875,0.1445858591568294,0.0
0.15827811038064965,0.12460257121296678,0.0,0.1382815219659107,0.1242324296894261,0.0
0.15827811038064965,0.12460257121296678,0.0,0.16203872754493992,0.14378305038480216,0.0
0.15827811038064965,0.12460257121296678,0.0,0.17635378618660844,0.1250408807399528,0.0
0.15827811038064965,0.12460257121296678,0.0,0.14860119403145564,0.10703184466743165,0.0
0.15827811038064965,0.12460257121296678,0.0,0.16860264258969718,0.10713937645085253,0.0
0.1413700629880875,0.1445858591568294,0.0,0.1382815219659107,0.1242324296894261,0.0
0.1413700629880875,0.1445858591568294,0.0,0.16203872754493992,0.14378305038480216,0.0
0.1413700629880875,0.1445858591568294,0.0,0.15290671371518996,0.16208809003800767,0.0
0.1413700629880875,0.1445858591568294,0.0,0.1329857295900762,0.16433576950792408,0.0
0.1413700629880875,0.1445858591568294,0.0,0.12108695952213551,0.14970656436903026,0.0
0.1413700629880875,0.1445858591568294,0.0,0.12743454711919108,0.13528191818655397,0.0
0.1382815219659107,0.1242324296894261,0.0,0.14860119403145564,0.10703184466743165,0.0
0.1382815219659107,0.1242324296894261,0.0,0.12860366752239824,0.10671230797020888,0.0
0.1382815219659107,0.1242324296894261,0.0,0.11829381635013926,0.123381843387001,0.0
0.1382815219659107,0.1242324296894261,0.0,0.12743454711919108,0.13528191818655397,0.0
0.12984821715654635,0.01653621277369123,0.0,0.12895081584151857,0.03584243206354517,0.0
0.12984821715654635,0.01653621277369123,0.0,0.11190187216712254,0.019351286244299624,0.0
0.12984821715654635,0.01653621277369123,0.0,0.11796676254692502,0.000846323627208791,0.0
0.12984821715654635,0.01653621277369123,0.0,0.1374926520608717,-0.0015997783351493987,0.0
0.12984821715654635,0.01653621277369123,0.0,0.14927209229732177,0.013916193638592101,0.0
0.12984821715654635,0.01653621277369123,0.0,0.14102431862242656,0.026082778222626272,0.0
0.12895081584151857,0.03584243206354517,0.0,0.11190187216712254,0.019351286244299624,0.0
0.12895081584151857,0.03584243206354517,0.0,0.10630815537520308,0.03732843299841132,0.0
0.12895081584151857,0.03584243206354517,0.0,0.11941006167967404,0.05431065028991491,0.0
0.12895081584151857,0.03584243206354517,0.0,0.13956221548832812,0.054946202905936624,0.0
0.12895081584151857,0.03584243206354517,0.0,0.1499841173342668,0.039072327075825634,0.0
0.12895081584151857,0.03584243206354517,0.0,0.14102431862242656,0.026082778222626272,0.0
0.11190187216712254,0.019351286244299624,0.0,0.10630815537520308,0.03732843299841132,0.0
0.11190187216712254,0.019351286244299624,0.0,0.08990282158229372,0.022313984553098177,0.0
0.11190187216712254,0.019351286244299624,0.0,0.11796676254692502,0.000846323627208791,0.0
0.11190187216712254,0.019351286244299624,0.0,0.0984344932010686,0.0032403173745520755,0.0
0.07877762972673405,0.1565627953546984,0.0,0.10142182340190824,0.15260056994435545,0.0
0.07877762972673405,0.1565627953546984,0.0,0.0888619322789268,0.13869568688344056,0.0
0.07877762972673405,0.1565627953546984,0.0,0.0576604959510316,0.15708393900353546,0.0
0.07877762972673405,0.1565627953546984,0.0,0.06797328445746027,0.1402576080296409,0.0
0.10630815537520308,0.03732843299841132,0.0,0.08990282158229372,0.022313984553098177,0.0
0.10630815537520308,0.03732843299841132,0.0,0.08901676296571469,0.04100524695126514,0.0
0.10630815537520308,0.03732843299841132,0.0,0.11941006167967404,0.05431065028991491,0.0
0.10630815537520308,0.03732843299841132,0.0,0.09893921616283055,0.05470956064469172,0.0
0.8388956925475499,0.10436350608066068,0.0,0.8588556688751793,0.10425998534764207,0.0
0.8388956925475499,0.10436350608066068,0.0,0.8493188484547437,0.12258347114104659,0.0
0.8388956925475499,0.10436350608066068,0.0,0.8281147422340209,0.12290793734566818,0.0
0.8388956925475499,0.10436350608066068,0.0,0.818829645365821,0.10293505820798853,0.0
0.8388956925475499,0.10436350608066068,0.0,0.8291237025681092,0.08517305829579969,0.0
0.8388956925475499,0.10436350608066068,0.0,0.8491364697438281,0.08572831337417473,0.0
0.8588556688751793,0.10425998534764207,0.0,0.8493188484547437,0.12258347114104659,0.0
0.8588556688751793,0.10425998534764207,0.0,0.8697969067954923,0.12184804026209096,0.0
0.8588556688751793,0.10425998534764207,0.0,0.8788060631397703,0.10360184343234215,0.0
0.8588556688751793,0.10425998534764207,0.0,0.8491364697438281,0.08572831337417473,0.0
0.8588556688751793,0.10425998534764207,0.0,0.8691236200585304,0.08637632187584225,0.0
0.8493188484547437,0.12258347114104659,0.0,0.8369339053640337,0.1422421091865768,0.0
0.8493188484547437,0.12258347114104659,0.0,0.8610037862601118,0.1399528154760597,0.0
0.8493188484547437,0.12258347114104659,0.0,0.8281147422340209,0.12290793734566818,0.0
0.8493188484547437,0.12258347114104659,0.0,0.8697969067954923,0.12184804026209096,0.0
0.16203872754493992,0.14378305038480216,0.0,0.17635378618660844,0.1250408807399528,0.0
0.16203872754493992,0.14378305038480216,0.0,0.1842071140210669,0.1423016118043246,0.0
0.16203872754493992,0.14378305038480216,0.0,0.17314145940753745,0.16009448480300104,0.0
0.16203872754493992,0.14378305038480216,0.0,0.15290671371518996,0.16208809003800767,0.0
0.39786850502771687,0.0585305580887191,0.0,0.4081615966737948,0.07733038756863464,0.0
0.39786850502771687,0.0585305580887191,0.0,0.41863465484012274,0.05944546400331023,0.0
0.39786850502771687,0.0585305580887191,0.0,0.40855960093458105,0.04141928480097081,0.0
0.39786850502771687,0.0585305580887191,0.0,0.38776045620835775,0.03902203435941752,0.0
0.8369339053640337,0.1422421091865768,0.0,0.8610037862601118,0.1399528154760597,0.0
0.8369339053640337,0.1422421091865768,0.0,0.8490851062309672,0.1623649525570825,0.0
0.8369339053640337,0.1422421091865768,0.0,0.827395858796442,0.1597815541620743,0.0
0.8369339053640337,0.1422421091865768,0.0,0.8281147422340209,0.12290793734566818,0.0
0.8369339053640337,0.1422421091865768,0.0,0.8172381273892267,0.14071725856597733,0.0
0.8610037862601118,0.1399528154760597,0.0,0.8490851062309672,0.1623649525570825,0.0
0.8610037862601118,0.1399528154760597,0.0,0.8697969067954923,0.12184804026209096,0.0
0.8610037862601118,0.1399528154760597,0.0,0.8714856474397785,0.1579454787150905,0.0
0.8610037862601118,0.1399528154760597,0.0,0.8798429508386146,0.1389992374730486,0.0
0.8490851062309672,0.1623649525570825,0.0,0.8351247874952229,0.17780935007122922,0.0
0.8490851062309672,0.1623649525570825,0.0,0.827395858796442,0.1597815541620743,0.0
0.8490851062309672,0.1623649525570825,0.0,0.8497836055990586,0.18264331994883182,0.0
0.8490851062309672,0.1623649525570825,0.0,0.8643684110540475,0.1774235308312248,0.0
0.8490851062309672,0.1623649525570825,0.0,0.8714856474397785,0.1579454787150905,0.0
0.5598408018217987,0.09634087412681877,0.0,0.5794882925441239,0.09662617905783005,0.0
0.5598408018217987,0.09634087412681877,0.0,0.5716165725060439,0.07610933437564162,0.0
0.5598408018217987,0.09634087412681877,0.0,0.5397656970552468,0.09648056402120166,0.0
0.5598408018217987,0.09634087412681877,0.0,0.551702545865212,0.07763167097024014,0.0
0.5598408018217987,0.09634087412681877,0.0,0.5487126173047273,0.11439186717906366,0.0
0.5598408018217987,0.09634087412681877,0.0,0.5687234995967732,0.11467630603229854,0.0
0.5794882925441239,0.09662617905783005,0.0,0.5716165725060439,0.07610933437564162,0.0
0.5794882925441239,0.09662617905783005,0.0,0.5891651387213641,0.08059104887948178,0.0
0.5794882925441239,0.09662617905783005,0.0,0.5687234995967732,0.11467630603229854,0.0
0.5794882925441239,0.09662617905783005,0.0,0.5886642819911053,0.11501800201082775,0.0
0.5794882925441239,0.09662617905783005,0.0,0.5989551452724141,0.09886760606727064,0.0
0.5716165725060439,0.07610933437564162,0.0,0.551702545865212,0.07763167097024014,0.0
0.5716165725060439,0.07610933437564162,0.0,0.5629804861222848,0.058836233579682616,0.0
0.5716165725060439,0.07610933437564162,0.0,0.5891651387213641,0.08059104887948178,0.0
0.5716165725060439,0.07610933437564162,0.0,0.584265463400139,0.060125490496727434,0.0
0.5767966893881162,0.18850952448141145,0.0,0.5780538237404778,0.16795055005866186,0.0
0.5767966893881162,0.18850952448141145,0.0,0.5961733294558812,0.18670945549119977,0.0
0.5767966893881162,0.18850952448141145,0.0,0.568781339891721,0.2064914852893641,0.0
0.5767966893881162,0.18850952448141145,0.0,0.5883592993452134,0.204443428867555,0.0
0.5767966893881162,0.18850952448141145,0.0,0.5575773483044371,0.1908121963629178,0.0
0.5767966893881162,0.18850952448141145,0.0,0.5649921833660976,0.17852437264231585,0.0
0.5780538237404778,0.16795055005866186,0.0,0.5961733294558812,0.18670945549119977,0.0
0.5780538237404778,0.16795055005866186,0.0,0.6001372536655646,0.16725918468888,0.0
0.5780538237404778,0.16795055005866186,0.0,0.5878919552192904,0.149800743768243,0.0
0.5780538237404778,0.16795055005866186,0.0,0.567887827610008,0.14950362726013428,0.0
0.5780538237404778,0.16795055005866186,0.0,0.5574400488766422,0.16496857925136654,0.0
0.5780538237404778,0.16795055005866186,0.0,0.5649921833660976,0.17852437264231585,0.0
0.5961733294558812,0.18670945549119977,0.0,0.6001372536655646,0.16725918468888,0.0
0.5961733294558812,0.18670945549119977,0.0,0.6137008037430685,0.18442844011307732,0.0
0.5961733294558812,0.18670945549119977,0.0,0.6079079889629149,0.2021313692806051,0.0
0.5961733294558812,0.18670945549119977,0.0,0.5883592993452134,0.204443428867555,0.0
0.8351247874952229,0.17780935007122922,0.0,0.827395858796442,0.1597815541620743,0.0
0.8351247874952229,0.17780935007122922,0.0,0.8497836055990586,0.18264331994883182,0.0
0.8351247874952229,0.17780935007122922,0.0,0.8153373852731155,0.17603585813349443,0.0
0.8351247874952229,0.17780935007122922,0.0,0.8236791101517987,0.1939886763111289,0.0
0.8351247874952229,0.17780935007122922,0.0,0.8432487611881002,0.1961150490981094,0.0
0.827395858796442,0.1597815541620743,0.0,0.8172381273892267,0.14071725856597733,0.0
0.827395858796442,0.1597815541620743,0.0,0.8063719589175201,0.157856130660431,0.0
0.827395858796442,0.1597815541620743,0.0,0.8153373852731155,0.17603585813349443,0.0
0.6983186198921274,0.011453440457717958,0.0,0.6909582420412369,0.03177255217578934,0.0
0.6983186198921274,0.011453440457717958,0.0,0.7114699928738546,0.029761297064232556,0.0
0.6983186198921274,0.011453440457717958,0.0,0.7187888976416317,0.010848038766472634,0.0
0.6983186198921274,0.011453440457717958,0.0,0.6862224626842938,-0.006992947099132187,0.0
0.6983186198921274,0.011453440457717958,0.0,0.6787463285696662,0.013213465925208966,0.0
0.6983186198921274,0.011453440457717958,0.0,0.7058400471453107,-0.008535656526010925,0.0
0.6909582420412369,0.03177255217578934,0.0,0.7114699928738546,0.029761297064232556,0.0
0.6909582420412369,0.03177255217578934,0.0,0.6835589710996878,0.050245313843013666,0.0
0.6909582420412369,0.03177255217578934,0.0,0.6713368115109065,0.03361514065625361,0.0
0.6909582420412369,0.03177255217578934,0.0,0.6787463285696662,0.013213465925208966,0.0
0.6909582420412369,0.03177255217578934,0.0,0.7047038616390133,0.04864714256083974,0.0
0.7114699928738546,0.029761297064232556,0.0,0.7247582749799947,0.04635289913819073,0.0
0.7114699928738546,0.029761297064232556,0.0,0.7187888976416317,0.010848038766472634,0.0
0.7114699928738546,0.029761297064232556,0.0,0.7047038616390133,0.04864714256083974,0.0
0.7114699928738546,0.029761297064232556,0.0,0.7304022495868014,0.025902217070429417,0.0
0.3544809561733014,0.0495675144425837,0.0,0.3311211717539249,0.041304867791684435,0.0
0.3544809561733014,0.0495675144425837,0.0,0.3492494470894102,0.031373797993596735,0.0
0.3544809561733014,0.0495675144425837,0.0,0.33942751206257343,0.06027822860212547,0.0
0.3544809561733014,0.0495675144425837,0.0,0.3684517415939344,0.035346163383601935,0.0
0.3544809561733014,0.0495675144425837,0.0,0.3594159599621107,0.06492380847192067,0.0
0.3311211717539249,0.041304867791684435,0.0,0.3492494470894102,0.031373797993596735,0.0
0.3311211717539249,0.041304867791684435,0.0,0.33942751206257343,0.06027822860212547,0.0
0.3311211717539249,0.041304867791684435,0.0,0.3181977552587621,0.02470815141622265,0.0
0.3311211717539249,0.041304867791684435,0.0,0.33425105072975086,0.02557675153693899,0.0
0.3311211717539249,0.041304867791684435,0.0,0.3193121457582992,0.058428369573109235,0.0
0.3311211717539249,0.041304867791684435,0.0,0.30980156422106975,0.041322746728568754,0.0
0.3492494470894102,0.031373797993596735,0.0,0.3684517415939344,0.035346163383601935,0.0
0.3492494470894102,0.031373797993596735,0.0,0.36106121558763526,0.015640637343877217,0.0
0.3492494470894102,0.031373797993596735,0.0,0.3424360238212049,0.012127441233584349,0.0
0.3492494470894102,0.031373797993596735,0.0,0.33425105072975086,0.02557675153693899,0.0
0.7648409976163338,-0.009862862647570608,0.0,0.784504553003087,-0.009110880798802835,0.0
0.7648409976163338,-0.009862862647570608,0.0,0.7734259302264294,0.011423361209042335,0.0
0.7648409976163338,-0.009862862647570608,0.0,0.7548681857721256,0.007103420896428835,0.0
0.7648409976163338,-0.009862862647570608,0.0,0.7451637478264044,-0.010017801548826059,0.0
0.784504553003087,-0.009110880798802835,0.0,0.7734259302264294,0.011423361209042335,0.0
0.784504553003087,-0.009110880798802835,0.0,0.8041395667528562,-0.007809896891704512,0.0
0.7734259302264294,0.011423361209042335,0.0,0.7548681857721256,0.007103420896428835,0.0
0.7734259302264294,0.011423361209042335,0.0,0.7605859991280388,0.03023435822790536,0.0
0.6001372536655646,0.16725918468888,0.0,0.6137008037430685,0.18442844011307732,0.0
0.6001372536655646,0.16725918468888,0.0,0.6208486555985853,0.16707066497732154,0.0
0.6001372536655646,0.16725918468888,0.0,0.5878919552192904,0.149800743768243,0.0
0.6001372536655646,0.16725918468888,0.0,0.6078960110750142,0.14982620251930825,0.0
0.17635378618660844,0.1250408807399528,0.0,0.1842071140210669,0.1423016118043246,0.0
0.17635378618660844,0.1250408807399528,0.0,0.1963978431336539,0.12485586642427055,0.0
0.17635378618660844,0.1250408807399528,0.0,0.16860264258969718,0.10713937645085253,0.0
0.17635378618660844,0.1250408807399528,0.0,0.1885982539290058,0.10756277584361096,0.0
0.1842071140210669,0.1423016118043246,0.0,0.20433277822952436,0.14197429852527602,0.0
0.1842071140210669,0.1423016118043246,0.0,0.19363045818135435,0.15865074842190482,0.0
0.1842071140210669,0.1423016118043246,0.0,0.1963978431336539,0.12485586642427055,0.0
0.1842071140210669,0.1423016118043246,0.0,0.17314145940753745,0.16009448480300104,0.0
0.7247582749799947,0.04635289913819073,0.0,0.7427690674028742,0.039890297363261676,0.0
0.7247582749799947,0.04635289913819073,0.0,0.7399380594723267,0.06257533618196044,0.0
0.7247582749799947,0.04635289913819073,0.0,0.7180010569990126,0.06576705277634076,0.0
0.7247582749799947,0.04635289913819073,0.0,0.7047038616390133,0.04864714256083974,0.0
0.7247582749799947,0.04635289913819073,0.0,0.7304022495868014,0.025902217070429417,0.0
0.7427690674028742,0.039890297363261676,0.0,0.7399380594723267,0.06257533618196044,0.0
0.7427690674028742,0.039890297363261676,0.0,0.7605859991280388,0.03023435822790536,0.0
0.7427690674028742,0.039890297363261676,0.0,0.7550305517756575,0.05044326505506115,0.0
0.7427690674028742,0.039890297363261676,0.0,0.7304022495868014,0.025902217070429417,0.0
0.7427690674028742,0.039890297363261676,0.0,0.7450618884597834,0.02199667524964625,0.0
0.7399380594723267,0.06257533618196044,0.0,0.7180010569990126,0.06576705277634076,0.0
0.7399380594723267,0.06257533618196044,0.0,0.7550305517756575,0.05044326505506115,0.0
0.7399380594723267,0.06257533618196044,0.0,0.7605475722281907,0.06693469412426266,0.0
0.7399380594723267,0.06257533618196044,0.0,0.7491310416432275,0.08357759197440837,0.0
0.7399380594723267,0.06257533618196044,0.0,0.7291095975122464,0.0832987380979938,0.0
0.6835589710996878,0.050245313843013666,0.0,0.675474199322962,0.06752959257834108,0.0
0.6835589710996878,0.050245313843013666,0.0,0.6964877336169015,0.06659169402062827,0.0
0.6835589710996878,0.050245313843013666,0.0,0.6713368115109065,0.03361514065625361,0.0
0.6835589710996878,0.050245313843013666,0.0,0.7047038616390133,0.04864714256083974,0.0
0.6835589710996878,0.050245313843013666,0.0,0.662580017239299,0.05088309567998618,0.0
0.675474199322962,0.06752959257834108,0.0,0.6964877336169015,0.06659169402062827,0.0
0.675474199322962,0.06752959257834108,0.0,0.6882065775625699,0.08396581523073325,0.0
0.675474199322962,0.06752959257834108,0.0,0.667022198879338,0.0836649654621995,0.0
0.675474199322962,0.06752959257834108,0.0,0.6549549382816413,0.06805210911652507,0.0
0.675474199322962,0.06752959257834108,0.0,0.662580017239299,0.05088309567998618,0.0
0.6964877336169015,0.06659169402062827,0.0,0.6882065775625699,0.08396581523073325,0.0
0.6964877336169015,0.06659169402062827,0.0,0.7180010569990126,0.06576705277634076,0.0
