"f",":0",":1",":2"
0.793635293322926,1.0,0,0
0.76836467879188,0.980318106281572,0,0
0.7812314394065641,0.990159053140786,0,0
0.6947797313181863,0.9606540458959356,0,0
0.7317313831267725,0.9704860760887538,0,0
0.5790315814395512,0.9410212191544387,0,0
0.6369581358335255,0.9508376325251872,0,0
0.429885756370618,0.921425379683128,0,0
0.5044217365110237,0.9312232994187833,0,0
0.2572656858857126,0.901863450217593,0,0
0.34350300638228337,0.9116444149503604,0,0
0.07122115304204543,0.8823244412923026,0,0
0.16419366073315392,0.8920939457549477,0,0
-0.1184507743494586,0.8627921253644149,0,0
-0.023607034702075792,0.8725582833283587,0,0
-0.3020681299249508,0.8432487611881002,0,0
-0.21019937169236785,0.8530204432762576,0,0
-0.46976840055066055,0.8236791101517987,0,0
-0.38584861849288116,0.8334639356699495,0,0
-0.6114722607581844,0.8040739682388426,0,0
-0.5406016637156389,0.8138765391953207,0,0
-0.7174254563102771,0.7844324567857922,0,0
-0.6645283486996176,0.7942532125123174,0,0
-0.7793735441060773,0.7647624404709625,0,0
-0.7485819313623054,0.7745974486283773,0,0
-0.7920446343167316,0.7450787942757616,0,0
-0.7859480690704973,0.754920617373362,0,0
-0.754316466429649,0.7253997900510565,0,0
-0.7733997573937356,0.735239292163409,0,0
-0.6694859562204634,0.7057425391897695,0,0
-0.7120349139719033,0.715571164620413,0,0
-0.5444981997049292,0.6861187615548019,0,0
-0.6070187128950363,0.6959306503722857,0,0
-0.38853581219987066,0.6665320285254098,0,0
-0.4664653247757774,0.6763253950401058,0,0
-0.2116258006383712,0.6469771203754761,0,0
-0.30000884519857834,0.6567545744504429,0,0
-0.023765488238896203,0.6274414338011367,0,0
-0.1176584474079685,0.6372092770883064,0,0
0.1653030425775961,0.6079079889629149,0,0
0.0707457877088705,0.6176747113820258,0,0
0.3458772135155286,0.5883592993452134,0,0
0.25552249659137394,0.5981336441540641,0,0
0.5080251308212248,0.568781339891721,0,0
0.4268885386376877,0.5785703196184672,0,0
0.6416714430276129,0.5491668371792392,0,0
0.5748509891711459,0.5589740885354801,0,0
0.7373060957152755,0.5295171421655228,0,0
0.6895956198124257,0.539341989672381,0,0
0.7872817095120566,0.5098421182743784,0,0
0.7624965761237563,0.5196796302199507,0,0
0.7872817132883086,0.4901578846305079,0,0
0.7875232303523942,0.5000000014524432,0,0
0.7373061058553964,0.4704828605194097,0,0
0.7624965831485581,0.4803203725749588,0,0
0.6416714581649314,0.4508331653730723,0,0
0.689595632461827,0.460658012946241,0,0
0.5080251493533392,0.4312186625324201,0,0
0.5748510060169004,0.44102591395274615,0,0
0.3458772339212212,0.4116407029594826,0,0
0.42688855810980003,0.42142968274595133,0,0
0.1653030636280732,0.392092013242154,0,0
0.25552251731430886,0.4018663581008183,0,0
-0.023765467841041176,0.3725585682950345,0,0
0.07074580842666614,0.38232529076859423,0,0
-0.21162578191645176,0.3530228816138251,0,0
-0.11765842785323079,0.36279072495442977,0,0
-0.38853579602507576,0.3334679733597575,0,0
-0.30000882774964327,0.3432454274867913,0,0
-0.5444981868719388,0.313881240220007,0,0
-0.46646531026531873,0.32367460678988225,0,0
-0.6694859473580245,0.2942574624549822,0,0
-0.6070187020447912,0.3040693513374946,0,0
-0.7543164616074346,0.2746002114883518,0,0
-0.7120349071200563,0.284428836971667,0,0
-0.792044633442872,0.2549212071454445,0,0
-0.7733997545491761,0.2647607093168981,0,0
-0.779373546690216,0.2352375608496372,0,0
-0.7859480699264116,0.24507938399754084,0,0
-0.7174254615684655,0.2155675444190997,0,0
-0.7485819352945063,0.22540255263436845,0,0
-0.6114722677569654,0.1959260328513177,0,0
-0.6645283548365383,0.2057467886352087,0,0
-0.4697684083530697,0.1763208908223542,0,0
-0.5406016711218454,0.18612346183683595,0,0
-0.30206813787994635,0.1567512396874989,0,0
-0.3858486263698339,0.16653606525492654,0,0
-0.11845078165864326,0.1372078753933555,0,0
-0.2101993793235813,0.14697955754042719,0,0
0.07122114662689134,0.1176755593694548,0,0
-0.023607041561818753,0.12744171738140514,0,0
0.25726568083531137,0.09813655032930213,0,0
0.16419365500161434,0.10790605484937846,0,0
0.42988575264294,0.07857462076905876,0,0
0.3435030019867821,0.08835558554918044,0,0
0.5790315794902259,0.05897878113556556,0,0
0.5044217336835818,0.06877670095231216,0,0
0.6947797303773103,0.03934595430376511,0,0
0.63695813438215,0.04916236771966534,0,0
0.7683646785736613,0.01968189381931244,0,0
0.7317313825489646,0.029513924061538778,0,0
0.7936352933636912,0.0,0,0
0.7812314393217699,0.00984094690965622,0,0
