"f:0","f:1",":0",":1",":2"
1.0842021724855024e-20,-0.027081343980446163,1.0,0.08729591910485945,0
0.0001487491877477453,-0.027290249001249,0.9826768391350511,0.08525589571301359,0
9.516415162402047e-20,-0.028091933353123585,1.0,0.07767984644078048,0
7.902817397882621e-20,-0.026074124840218118,1.0,0.09691199176893844,0
6.722008177744955e-05,-0.026682699361186467,0.9913384195675256,0.09108394374097602,0
8.17791620846308e-05,-0.027692227038611923,0.9913384195675256,0.08146787107689704,0
0.00036681668406987795,-0.02855993109186191,0.9640499036461703,0.07306331120788095,0
0.00021236299624525988,-0.029249276497887854,0.9832129039628641,0.06666524910552346,0
0.0003014070573517384,-0.028905910227601545,0.9736314038045172,0.06986428015670221,0
0.00017743162267595838,-0.028268530986625462,0.9829448715489576,0.07596057240926853,0
0.0002511288830461316,-0.027925091845335093,0.9733633713906107,0.07915960346044727,0
0.00023624495366660964,-0.02666582321606891,0.9672197500330174,0.09106681306220016,0
0.0002945467472782182,-0.027611588519063247,0.9656348268395938,0.08206506213504056,0
0.00019790772016246865,-0.026979198788156036,0.9749482945840342,0.08816135438760687,0
0.00011157020053100626,-0.025081448071289765,0.9799756930432253,0.1063315729708665,0
0.0001678455928697958,-0.025872395843551776,0.9735977215381213,0.09869919301653332,0
0.00012909378168046912,-0.026183862724740135,0.9813262660891382,0.09579373434194005,0
6.263927279871436e-05,-0.025579914340011344,0.9899878465216126,0.10162178236990246,0
4.4156886331550776e-20,-0.02407219371989477,1.0,0.11614411283517086,0
3.3881317890171983e-21,-0.025070848910909566,1.0,0.10652805230205464,0
5.1647034284211065e-05,-0.02457839186106998,0.9899878465216126,0.11123784290301868,0
9.619521482841127e-05,-0.028671031318685748,0.991606451981432,0.07217254777315196,0
1.1290949186899844e-19,-0.030121469340322622,1.0,0.05844767392494415,0
4.065758146820629e-21,-0.02910542768142891,1.0,0.06806376018286231,0
0.00011796768311973839,-0.029686137917536513,0.991606451981432,0.06255646151523381,0
0.0005441062057654763,-0.028979507374488032,0.9421709043198191,0.06886248653400881,0
0.0006860316450690091,-0.030838781147467173,0.9535707356057836,0.05145696790066369,0
0.0006144462442664201,-0.02990957198736319,0.9478708199628014,0.06015972721733625,0
0.0005072906274008827,-0.029697897506488193,0.958810319625977,0.06226013955427232,0
0.000464240746074993,-0.02877034736087342,0.9531104039829947,0.07096289887094488,0
0.0003417842380063903,-0.02694722509624123,0.9503533029428987,0.08817097424637814,0
0.0004333482733920667,-0.027961825341582487,0.9462621036313589,0.07851673039019347,0
0.00035928075951930516,-0.027754489692906944,0.9572016032945345,0.08061714272712955,0
0.0002919790661147917,-0.026807179939296957,0.958786526487958,0.08961889365428916,0
0.0002079007304290241,-0.02510374609163854,0.9597423934029108,0.1058446606412672,0
0.00013078257700130288,-0.023408200325490586,0.9661342377819261,0.12221480561079484,0
0.00012533403212105343,-0.02424583296878477,0.9730549654125757,0.11427318929083066,0
0.00016565108419300324,-0.02425381504892797,0.9629383155924185,0.11402973312603101,0
0.00016285548021871454,-0.025094719559069428,0.969859043223068,0.10608811680606685,0
0.00022285473289657327,-0.025884774776271494,0.963481071717964,0.09845573685173367,0
0.0002686188901650921,-0.0260234586914582,0.9550478481729048,0.09700781744382267,0
0.0004523240055513151,-0.030404010596489044,0.9701510730476457,0.055680226015879145,0
0.0003099188252314816,-0.03113667890668201,0.9833457823647955,0.04883156919497122,0
0.00039159224555352143,-0.030770762795136183,0.9767484277062206,0.05225589760542518,0
0.00032419234452092454,-0.02982655054845916,0.9766819885052549,0.0611727375607013,0
0.0004083116038961742,-0.02948157033093867,0.967100488346908,0.06437176861188004,0
0.0005744469224461002,-0.030621763626364838,0.9618609043267147,0.05356859695827142,0
0.00014204545538591128,-0.030629547236133557,0.9916728911823978,0.05363962155995768,0
1.4948013936670248e-19,-0.03216023095965663,1.0,0.039215464465000086,0
-1.3552527156068757e-21,-0.031139795383529355,1.0,0.04883156919497211,0
0.0001760005627579595,-0.031648988801781595,0.9916728911823978,0.04402351682998565,0
0.0002560634760706802,-0.030192065400348793,0.9832793431638298,0.05774840915024734,0
5.957883953590975e-05,-0.022954502388026828,0.9840566457293686,0.12688277254933528,0
9.514094169996031e-05,-0.023183059028409926,0.9750954417556473,0.12454878908006506,0
8.207383192745265e-05,-0.024014745550266985,0.982016169386297,0.11660717276010088,0
3.360249575551258e-05,-0.023514824420087996,0.9920283228646842,0.12151344269225306,0
2.0307614910421852e-20,-0.022092121117029268,1.0,0.1353762112059684,0
6.018531076210112e-36,-0.023078956798842653,1.0,0.12576016202056964,0
2.7727125571697392e-05,-0.022524674506926974,0.9920283228646842,0.13112949187765183,0
0.000877230501014441,-0.03130520645168979,0.933941321279676,0.0468889650971298,0
0.0006018964464635401,-0.029097939900451883,0.9223279519867388,0.06749435876635075,0
0.0007291813828629965,-0.030202428776191788,0.9281346366332074,0.05719166193174027,0
0.000583744926250932,-0.029038943187023287,0.9322494281532789,0.06817842265017979,0
0.000694680429288969,-0.030141243563680475,0.9380561127997475,0.05787572581556931,0
0.0007951480558722595,-0.031072136011479862,0.9437560284427298,0.04917296649889674,0
0.0011347496938203115,-0.033053757237058896,0.9468134632955525,0.030562518913400914,0
0.0007211132798933519,-0.03245772962129271,0.9684683890186214,0.03631806776242315,0
0.0007162398747622611,-0.03164852437882463,0.9610195623122025,0.04388751783154342,0
0.0009476432586009009,-0.03275622961724592,0.957640926157087,0.03344029333791203,0
0.0008859995749735791,-0.031945598032182936,0.9501920994506681,0.0410097434070323,0
0.0010025098776040467,-0.032179826948622495,0.9403773922876142,0.03872574200526536,0
0.00041196995927336,-0.027092618477047862,0.9310187098656707,0.08647982120090734,0
0.0003833568132324457,-0.027020449820556923,0.9406860064042847,0.08732539772364274,0
0.0004756845509622967,-0.028037023045094263,0.9365948070927449,0.07767115386745807,0
0.0005004188237533816,-0.028093966588008938,0.9266733309262047,0.07698708998362905,0
0.0005698566141733637,-0.031430059915048235,0.9693097310331336,0.045999146889151146,0
