"f:0","f:1",":0",":1",":2"
0.00027752212520602224,-0.09961012678246416,0.9901624030741256,0.009818065218969572,0
0.0005494746251393625,-0.09960974571259569,0.9803248061482512,0.00966601351445756,0
0.0,-0.09961026826542187,1.0,0.009970116923481584,0
0.00040546095751479793,-0.09961024174862555,0.9855625282517664,0.024226406115542633,0
0.00020283733190301487,-0.09961025588861235,0.9927812641258832,0.01709826151951211,0
0.00047531262439791134,-0.09960993792225543,0.9829436672000088,0.016946209815000095,0
0.0008340756602130862,-0.09960937794902648,0.969722918940582,0.02624623260067097,0
0.0005445565373970533,-0.09961099217019244,0.9814671469772602,0.040957578294026575,0
0.0006922031869488095,-0.09961010273658796,0.9755950329589211,0.03360190544734877,0
0.00047072939997099277,-0.09961053497294066,0.9835148376145133,0.032591992204784606,0
0.0,-0.09961082374765784,1.0,0.02997334665885911,0
0.0002684587605002621,-0.09961100732964986,0.9907335734886301,0.03546546247644285,0
0.00020474169733595432,-0.09961059613534855,0.9927812641258832,0.02709987638720087,0
0.0,-0.09961039907110136,1.0,0.019971731791170347,0
0.001054359674663123,-0.09960843637019827,0.9606674153572213,0.00877326135799984,0
0.0009400346676742402,-0.09960885579428883,0.9651951671489016,0.017509746979335404,0
0.0008100704678921962,-0.09960916189909157,0.9704961107527363,0.0092196374362287,0
0.0006882633042243721,-0.09960953893875747,0.9750238625444166,0.017956123057564263,0
0.0006230941466254716,-0.09960988199174632,0.9776427235961742,0.0252363193581068,0
0.001147080314811735,-0.09960890379952056,0.959513511867622,0.04132790709561401,0
0.0008544653439683183,-0.099610099031706,0.9704903294224412,0.041142742694820295,0
0.000984099989920703,-0.09960918622415627,0.9646182154041021,0.03378706984814249,0
0.001316999835105081,-0.09960760181556895,0.9495119345302928,0.025153840861655247,0
0.001231591803830219,-0.09960815342663595,0.9545127231989574,0.03324087397863463,0
0.0010861669969460456,-0.09960852716370014,0.9596174267354374,0.025700036731163108,0
0.0011799605755551397,-0.09960804318789343,0.9550896749437571,0.016963551109827543,0
0.0014761909027630807,-0.09960688506661561,0.9410412064137892,0.007348707511189272,0
0.0012776959676669814,-0.09960764810557142,0.9508543108855052,0.008060984434594557,0
0.001390251201250498,-0.09960723181766272,0.945276570472041,0.01625127418642226,0
0.0009875162841161405,-0.09961090283003071,0.9682647268932731,0.055009996480741216,0
0.0007582033985792832,-0.09961104797888379,0.9748659369352667,0.047983787387383896,0
0.0010696283997906637,-0.09960977584159773,0.9638891193804475,0.04816895178817761,0
0.0,-0.09961263427836234,1.0,0.04997648128030387,0
0.0005543832691093249,-0.09961351356493345,0.9832148475206847,0.060905325524296165,0
0.0002687833328206398,-0.09961319222722712,0.9916074237603423,0.05544090340230001,0
0.00054655067574318,-0.0996120333896863,0.9823409972489725,0.050931451909161374,0
0.00028016917045796516,-0.09961193175061249,0.9907335734886301,0.04546702978716522,0
0.0,-0.09961153401722629,1.0,0.039974913969581485,0
0.0007786117910170936,-0.09961224300633319,0.9757397872069788,0.05795766100251869,0
0.0015753116923593663,-0.09960765738976794,0.9486385524063856,0.05956750526542602,0
0.0011768027141170856,-0.0996124248691991,0.9662023857448507,0.07088527157052872,0
0.0013927252524050051,-0.09960980373019358,0.9574204690756182,0.06522638841797737,0
0.0010748730959772488,-0.09961157980169065,0.9672335563190619,0.06294763402563497,0
0.0012865714564682265,-0.09960948479801185,0.9584516396498294,0.05728875087308362,0
0.0013469460982178073,-0.09960844983734032,0.9540760321370039,0.05044770618052001,0
0.001647435053742757,-0.0996061599594108,0.9379571768876827,0.04148464717497874,0
0.0016120538016064672,-0.0996066978638615,0.9432978646470341,0.05052607622020238,0
0.0014110510553731975,-0.09960755169446163,0.9487353443776523,0.04140627713529638,0
0.0014731946836867133,-0.09960700163024196,0.9437345557089878,0.03331924401831699,0
0.0016932626930745757,-0.09960593925236493,0.9295445210947733,0.023440383845393143,0
0.0016649754035429308,-0.0996060031795796,0.933750848991228,0.03246251551018594,0
0.0015192253192444537,-0.09960671000966752,0.939528227812533,0.024297112353524195,0
0.0015775505176385597,-0.09960647682463333,0.9352928637542812,0.015394545678291207,0
0.0017867261250072222,-0.0996057727889747,0.9214519258359919,0.005481480921655268,0
0.0017323461840379319,-0.09960589026757853,0.9254982234653826,0.014460932383524205,0
0.0016466423311394401,-0.09960623396665198,0.9312465661248905,0.00641509421642227,0
0.000858030665619662,-0.09961327034915969,0.9747086166327676,0.06589529854741244,0
0.0006628523745315696,-0.09961781579023987,0.9827806978018121,0.08012023500747893,0
0.0,-0.09961634070995434,1.0,0.06997956381803938,0
0.00028810904491201664,-0.09961507397077263,0.9916074237603423,0.06544244467116778,0
0.0,-0.0996141797572666,1.0,0.059978022549171624,0
0.0006036262822056853,-0.09961535455858177,0.9829977726612484,0.07051278026588755,0
0.0003190446368780427,-0.0996173015211014,0.991390348900906,0.07504989941275916,0
0.0009348483089566928,-0.09961507836625524,0.9744915417733314,0.07550275328900383,0
0.001847796388896429,-0.09960825254993158,0.9488847475242281,0.07981832623059645,0
0.0015078572993478955,-0.09961074290432367,0.9575435666345394,0.0753517989005626,0
0.0016982844355402837,-0.09960786696491072,0.9487616499653069,0.06969291574801123,0
0.0020879963883900974,-0.09960393713097851,0.9349848239658549,0.07114709572274441,0
0.0019801651113999664,-0.0996058249026288,0.9419347857450415,0.07548271097667043,0
0.0018251793972738212,-0.09960606465363069,0.9418116881861203,0.06535730049408522,0
0.0020257823863355493,-0.09960360089427371,0.9271148936466261,0.056275700865522645,0
0.0018270412380829747,-0.09960507283681028,0.9325360352671543,0.04888017402025069,0
0.0018201912994333727,-0.09960548203692578,0.9378767230265059,0.057921603065474336,0
0.0020559517159910033,-0.09960361946709193,0.9310498588062406,0.06371139829413353,0
0.0014229143304955634,-0.09961598487710688,0.965430737087522,0.08989027605560257,0
0.0008047215623369767,-0.09962579037465058,0.9826795163073676,0.09998410077223073,0
0.0011360759381841504,-0.09962077910755109,0.9740551266974449,0.09493718841391666,0
0.0010317535009656661,-0.09961742024643246,0.974105717444667,0.08500525553154076,0
0.0007281870485494685,-0.09962124410634142,0.9827301070545899,0.09005216788985483,0
0.0,-0.09962312893134893,1.0,0.08998260235567106,0
0.0003850554862461945,-0.09962484337825714,0.9913397581536838,0.0949833515639509,0
0.00034842403914388346,-0.0996207029870722,0.991390348900906,0.085051418681575,0
0.0,-0.09961920559182419,1.0,0.07998108308685523,0
0.00128973473171869,-0.09961395359873179,0.9658165614161864,0.08038777381306564,0
0.0016545810519563288,-0.09961180320878099,0.957157742305875,0.08485430114309951,0
0.0019730320528367293,-0.09960420389589285,0.9179680963755548,0.03907451992435407,0
0.0018265554471228493,-0.09960504307418167,0.9279626366316187,0.0402795835496664,0
0.0019958679568263817,-0.09960382629400959,0.9225414950110904,0.04767511039493835,0
0.0018246459901894482,-0.09960520479888954,0.923756308735164,0.031257451884873604,0
0.0019436023890818368,-0.09960511305950569,0.9097727548333792,0.02132181626945367,0
0.0019514672373150091,-0.09960468209801222,0.913870425604467,0.03019816809690387,0
0.0018344502222007576,-0.09960538799381047,0.9196586379640762,0.022381100057423407,0
0.0018573125446993118,-0.09960552866081956,0.9156123403346855,0.013401648595554469,0
0.0019702612724757118,-0.09960565686096708,0.9018965048172364,0.00328597670277588,0
0.0018948470419814865,-0.09960556595587626,0.9116742153266142,0.004383728812215574,0
0.001948745813644584,-0.09960545425427383,0.9058346298253077,0.012303896486114775,0
0.0025891395271475394,-0.09959998565292852,0.9302321119771997,0.08902092157124487,0
0.002235005000320581,-0.09960949886676272,0.9486631789614464,0.09930454254805697,0
0.002026416796698777,-0.09960875072454495,0.9487739632428372,0.0895614343893267,0
0.0022171216619279593,-0.09960461100473872,0.9395584297507139,0.08441962390092067,0
0.0024386176668229347,-0.09960405080655138,0.939447645469323,0.09416273205965092,0
0.001820282854295849,-0.09961341094219185,0.9570469580244843,0.09459740930182978,0
0.0017141922131599379,-0.09962311838443584,0.9657891568395339,0.10943132486106877,0
0.0020009668360015088,-0.09961579177808272,0.9572261679004901,0.10436793370456288,0
0.0015583263738820673,-0.09961903018824407,0.965609946963528,0.09966080045833567,0
0.0012446655631197987,-0.09962526997803649,0.9742343365734507,0.10470771281664976,0
0.0009910869458059387,-0.09963985584803528,0.9826795035361541,0.1199870800304379,0
0.0,-0.09963508869011503,1.0,0.10998559918881912,0
0.00047233835157631146,-0.09963810645558187,0.9913397517680771,0.11498633960962851,0
0.0008914708805073153,-0.09963187122435964,0.9826795099217609,0.10998559040133432,0
0.0004255966539512466,-0.0996308232442352,0.9913397581536838,0.10498484998052493,0
0.0,-0.09962821703041473,1.0,0.0999841007722451,0
0.0023198690795377314,-0.09960226633270436,0.9326084679715273,0.08008400864699464,0
0.002466055172001747,-0.09959939481613883,0.9179700746745011,0.0715286735936864,0
0.0023063683927143043,-0.09960126518012508,0.908153939758852,0.05479647298175088,0
0.002383667070679423,-0.09960022853999234,0.9130620072166765,0.06316257328771864,0
0.002233383792878196,-0.09960178245688411,0.9225424841605636,0.06390218722960453,0
0.0021825941103035666,-0.09960222818725029,0.917634416702739,0.05553608692363676,0
0.0021288471455328177,-0.09960293445618496,0.9130610180672034,0.04693549645305248,0
0.002162514595936038,-0.0996036545697038,0.8980878070524027,0.03682616118182315,0
