":0",":1",":2"
1.0, 1.0, 0
0.8999999999995836, 1.0, 0
0.930904239792032, 0.9278575655932431, 0
1.0, 0.8999999999997368, 0
0.7999999999999998, 1.0, 0
0.8479731405375693, 0.8984792333664032, 0
0.9262727970578897, 0.8459092970805756, 0
1.0, 0.7999999999994734, 0
0.7000000000006934, 1.0, 0
0.7447478440672759, 0.9152779995647633, 0
0.7716845371698696, 0.8244380953892854, 0
0.8563579220887371, 0.7992884290585397, 0
0.9265108004779345, 0.7508932008161622, 0
1.0, 0.69999999999921, 0
0.6552425151322694, 0.9116987009063864, 0
0.6988293866944836, 0.8427653550304515, 0
0.6966165544832694, 0.758891879822782, 0
0.777586463262857, 0.7318053894803704, 0
0.85943538516068, 0.700879988860459, 0
0.9286856111435933, 0.658989757445628, 0
1.0, 0.5999999999989468, 0
0.6000000000013869, 1.0, 0
0.6110999125290688, 0.8107744858959973, 0
0.5767779475007083, 0.9013743649471069, 0
0.5132111307030907, 0.9315202845746969, 0
0.5000000000020587, 1.0, 0
0.6249999993510345, 0.7165063513207901, 0
0.691511110440996, 0.6606969028253395, 0
0.7899132702335903, 0.6466370409258186, 0
0.8645885610760686, 0.6277844787554949, 0
0.9215789201468771, 0.5743808762434959, 0
1.0, 0.4999999999986943, 0
0.5095786942689553, 0.8385917406623997, 0
0.5434120439701151, 0.7462019383318027, 0
0.4482359048622536, 0.9121672694325411, 0
0.4000000000016644, 1.0, 0
0.7349231550696919, 0.5855050361797567, 0
0.8249724101935327, 0.5569298902005159, 0
0.8950565898181063, 0.5000000001675742, 0
0.9215235377673484, 0.4256094970752217, 0
1.0, 0.3999999999989749, 0
0.4565879553710103, 0.7462019382156253, 0
0.4269520882274179, 0.8371656301869115, 0
0.3508578786574879, 0.8977092082859368, 0
0.3000000000012483, 1.0, 0
0.75, 0.5, 0
0.8238962774931506, 0.4428873694984882, 0
0.862006512167234, 0.3694682009523159, 0
0.9319538144099002, 0.3421323750482093, 0
1.0, 0.2999999999992664, 0
0.3750000000000001, 0.7165063509461097, 0
0.361983904721013, 0.7949750673637936, 0
0.2755386622609932, 0.8321691427772198, 0
0.243991673274233, 0.9204485602277284, 0
0.2000000000008322, 1.0, 0
0.7349231552724446, 0.4144949643773016, 0
0.7783351996799912, 0.3393030980337611, 0
0.851375058613342, 0.2896186368374689, 0
0.9272458142177814, 0.2492156155438214, 0
1.0, 0.1999999999995579, 0
0.3084888891043004, 0.660696902283445, 0
0.2914159439786958, 0.7417599571012917, 0
0.2107631469028482, 0.7703761282955286, 0
0.187553498724213, 0.8561122032514897, 0
0.1492167079775811, 0.9289602601376639, 0
0.100000000000416, 1.0, 0
0.6915111110647478, 0.339303097918019, 0
0.7086259371231289, 0.2582482960201323, 0
0.789407053347732, 0.229323020844085, 0
0.8599893972095252, 0.1991861396432739, 0
0.9275988323350824, 0.1527648894491518, 0
1.0, 0.09999999999981467, 0
0.221664800056103, 0.6606969021306355, 0
0.2650768446431505, 0.5855050353907976, 0
0.1477735478596522, 0.7109408035696498, 0
0.1403085184212473, 0.7958781043897161, 0
0.08886058496275928, 0.8521585050965068, 0
0.07301459004772988, 0.9264649796565133, 0
0.0, 1.0, 0
0.6250000005701681, 0.2834936493830771, 0
0.6380098146755813, 0.2049743708731505, 0
0.7239740634788173, 0.1655670950915371, 0
0.7970299301422611, 0.1525264579774764, 0
0.8505835971118657, 0.0933197978518811, 0
0.9267949192428435, 0.07320508075703633, 0
1.0, 0.0, 0
0.1854517380753696, 0.5582994991529335, 0
0.1513836398306937, 0.6261749807829783, 0
