"f:0","f:1","f:2",":0",":1",":2"
-0.020188425771125118,-0.9169620140920304,0,0.74,0,0
-0.021745311739584827,-0.9164198896934932,0,0.739,0,0
-0.023321618871952166,-0.9159752645470872,0,0.738,0,0
-0.024913324669661896,-0.9156266607741834,0,0.737,0,0
-0.026516646652391618,-0.9153723174683759,0,0.736,0,0
-0.028127994726737326,-0.9152102786563159,0,0.735,0,0
-0.029744067331736734,-0.9151383361437605,0,0.734,0,0
-0.03136172536023152,-0.9151541581458881,0,0.733,0,0
-0.032978180534597556,-0.9152551817596898,0,0.732,0,0
-0.03459079001536003,-0.915438762769883,0,0.731,0,0
-0.03619727525869709,-0.9157020811983766,0,0.73,0,0
-0.03779551250323776,-0.9160422548539853,0,0.729,0,0
-0.03938370905946609,-0.91645628908996,0,0.728,0,0
-0.04096025716222251,-0.9169411385349974,0,0.727,0,0
-0.04252385210691778,-0.9174936932033947,0,0.726,0,0
-0.04407336428126851,-0.9181108153607728,0,0.725,0,0
-0.04560795094314729,-0.9187893362907179,0,0.724,0,0
-0.04712693521998368,-0.919526078401395,0,0.723,0,0
-0.04862989795726336,-0.9203178604632326,0,0.722,0,0
-0.050116580804257294,-0.9211615075840444,0,0.721,0,0
-0.0515869466528992,-0.9220538604051388,0,0.72,0,0
-0.05304111513121912,-0.922991778563053,0,0.719,0,0
-0.05447938828251131,-0.9239721483918095,0,0.718,0,0
-0.055902219168052714,-0.9249918852657005,0,0.717,0,0
-0.057310207408974856,-0.9260479360743694,0,0.716,0,0
-0.058704089386059866,-0.9271372821695865,0,0.715,0,0
-0.06008472050754421,-0.9282569376030334,0,0.714,0,0
-0.061453075037735894,-0.9294039522723354,0,0.713,0,0
-0.0628102264390209,-0.9305754082997476,0,0.712,0,0
-0.06415733546255098,-0.931768417460687,0,0.711,0,0
-0.06549564828979015,-0.9329801218402461,0,0.71,0,0
-0.06682647827209753,-0.9342076879855501,0,0.709,0,0
-0.0681511961838962,-0.9354483034664051,0,0.708,0,0
-0.06947122488593027,-0.9366991746277634,0,0.707,0,0
-0.07078802395477946,-0.9379575201961217,0,0.706,0,0
-0.07210308127827869,-0.9392205674033482,0,0.705,0,0
-0.07341790440960005,-0.9404855474317371,0,0.704,0,0
-0.07473400790059326,-0.9417496892035032,0,0.703,0,0
-0.07605290375793938,-0.9430102137829935,0,0.702,0,0
-0.07737609785314281,-0.9442643356993673,0,0.701,0,0
-0.07870506041449332,-0.9455092425153666,0,0.7,0,0
-0.08004124760959774,-0.9467421123194519,0,0.699,0,0
-0.08138605554630862,-0.9479600865636751,0,0.698,0,0
-0.0827408317283499,-0.9491602788732476,0,0.697,0,0
-0.0841068703005926,-0.9503397744922284,0,0.696,0,0
-0.08548536774371007,-0.9514956093044432,0,0.695,0,0
-0.08687745812291048,-0.9526247901813102,0,0.694,0,0
-0.08828414790299066,-0.9537242681320306,0,0.693,0,0
-0.08970636710565572,-0.9547909634812722,0,0.692,0,0
-0.0911448828662823,-0.9558217364190028,0,0.691,0,0
-0.09260037337348848,-0.9568134175873286,0,0.69,0,0
-0.09407331742383218,-0.9577627786539595,0,0.689,0,0
-0.09556409176437963,-0.9586665649838244,0,0.688,0,0
-0.0970728374305806,-0.9595214708477415,0,0.687,0,0
-0.0985995789979609,-0.9603241698711334,0,0.686,0,0
-0.10014407105214573,-0.9610713001547617,0,0.685,0,0
-0.10170593546705486,-0.9617594878085586,0,0.684,0,0
-0.10328449390917527,-0.9623853471587567,0,0.683,0,0
-0.10487891714876307,-0.9629454930933695,0,0.682,0,0
-0.10648805166278597,-0.9634365604815714,0,0.681,0,0
-0.10811057331223306,-0.963855202383118,0,0.68,0,0
-0.10974481779283918,-0.9641981307623866,0,0.679,0,0
-0.1113889299573988,-0.9644620997862636,0,0.678,0,0
-0.11304070862897808,-0.9646439670204412,0,0.677,0,0
-0.114697742772229,-0.9647406638718635,0,0.676,0,0
-0.11635728091872244,-0.9647492729324046,0,0.675,0,0
-0.11801634121720173,-0.9646669944950041,0,0.674,0,0
-0.11967163418202231,-0.9644912171932479,0,0.673,0,0
-0.12131962221245807,-0.964219503839826,0,0.672,0,0
-0.12295647829110212,-0.9638496561035002,0,0.671,0,0
-0.12457813982461685,-0.9633797051903744,0,0.67,0,0
-0.12618030577254336,-0.9628079439935101,0,0.669,0,0
-0.12775843675822485,-0.9621329814683144,0,0.668,0,0
-0.1293078112881335,-0.9613537104613704,0,0.667,0,0
-0.1308235138860402,-0.9604693829614388,0,0.666,0,0
-0.13230047920195342,-0.9594796101770758,0,0.665,0,0
-0.13373352365916635,-0.9583843504599578,0,0.664,0,0
-0.13511736131223184,-0.9571839941485752,0,0.663,0,0
-0.13644665502437714,-0.9558793045068448,0,0.662,0,0
-0.1377160405580624,-0.9544714595181607,0,0.661,0,0
-0.1389201733092129,-0.9529620818061203,0,0.66,0,0
-0.14005375734022363,-0.9513531734204171,0,0.659,0,0
-0.14111159416320251,-0.9496471786081159,0,0.658,0,0
-0.1420886181060773,-0.9478469434649812,0,0.657,0,0
-0.14297993670526077,-0.9459557111196225,0,0.656,0,0
-0.14378086924547218,-0.9439771056554837,0,0.655,0,0
-0.14448698375888402,-0.941915111740021,0,0.654,0,0
-0.14509413195465892,-0.939774050123568,0,0.653,0,0
-0.14559848143694565,-0.9375585493511139,0,0.652,0,0
-0.14599654332049306,-0.9352735129955738,0,0.651,0,0
-0.1462851997844684,-0.932924086976697,0,0.65,0,0
-0.1464617396639618,-0.9305156247963731,0,0.649,0,0
-0.14652382720252666,-0.9280536325710442,0,0.648,0,0
-0.14646958572675928,-0.9255437517638251,0,0.647,0,0
-0.14629755517484583,-0.9229916979501857,0,0.646,0,0
-0.1460066928162877,-0.9204032284550416,0,0.645,0,0
-0.14559642730553557,-0.9177840966448894,0,0.644,0,0
-0.14506658537691602,-0.9151400125793635,0,0.643,0,0
-0.144417418140526,-0.9124766063787912,0,0.642,0,0
-0.14364960498232182,-0.9097993776639716,0,0.641,0,0
-0.14276418226151572,-0.9071136827793148,0,0.64,0,0
-0.14176257652869656,-0.9044246823234628,0,0.639,0,0
-0.14064656801346653,-0.9017373084318532,0,0.638,0,0
-0.13941822580537555,-0.8990562776390467,0,0.637,0,0
-0.13807995756618385,-0.8963859983184672,0,0.636,0,0
-0.13663439863273447,-0.8937306314336274,0,0.635,0,0
-0.13508444811415216,-0.891094007079404,0,0.634,0,0
-0.13343320453031698,-0.8884796461422029,0,0.633,0,0
-0.13168393937364598,-0.8858907637552991,0,0.632,0,0
-0.12984008994991736,-0.8833302050253149,0,0.631,0,0
-0.12790519790823662,-0.8808005312100247,0,0.63,0,0
-0.12588291422550613,-0.8783039248005827,0,0.629,0,0
-0.12377695021716384,-0.8758422662041558,0,0.628,0,0
-0.12159106569343092,-0.8734171068828961,0,0.627,0,0
-0.11932904169588354,-0.8710296589954452,0,0.626,0,0
-0.11699466238510348,-0.8686808640985862,0,0.625,0,0
-0.11459169191221064,-0.8663713192178302,0,0.624,0,0
-0.11212386395664364,-0.8641013718728137,0,0.623,0,0
-0.10959486242017824,-0.8618710720520943,0,0.622,0,0
-0.10700830992702415,-0.8596802158174348,0,0.621,0,0
-0.10436775988478852,-0.8575283560373694,0,0.62,0,0
-0.10167668357239046,-0.8554148055193677,0,0.619,0,0
-0.09893846410114149,-0.8533386575637474,0,0.618,0,0
-0.09615639605644599,-0.8512988084590315,0,0.617,0,0
-0.09333367805482418,-0.8492939615710684,0,0.616,0,0
-0.09047340878712062,-0.8473226401421833,0,0.615,0,0
-0.08757859315539995,-0.8453832113811969,0,0.614,0,0
-0.08465214053340753,-0.8434738940917622,0,0.613,0,0
-0.08169686462892556,-0.8415927686956677,0,0.612,0,0
-0.07871549005354439,-0.8397377941076027,0,0.611,0,0
-0.07571065653457976,-0.8379068190707251,0,0.61,0,0
-0.07268492433143747,-0.836097593473904,0,0.609,0,0
-0.06964078025464937,-0.8343077790204896,0,0.608,0,0
-0.0665806443667909,-0.8325349594182131,0,0.607,0,0
-0.06350687849391345,-0.8307766514534529,0,0.606,0,0
-0.060421794763321324,-0.8290303150167418,0,0.605,0,0
-0.057327664602054296,-0.8272933628864069,0,0.604,0,0
-0.054226723359489415,-0.8255631641168706,0,0.603,0,0
-0.05112119025899531,-0.8238370667108206,0,0.602,0,0
-0.048013266530649634,-0.8221123895817036,0,0.601,0,0
-0.044905151787328346,-0.8203864444607734,0,0.6,0,0
-0.04179905561937036,-0.8186565381708439,0,0.599,0,0
-0.03869719773494018,-0.8169199806039029,0,0.598,0,0
-0.03560183589803256,-0.815174101718726,0,0.597,0,0
-0.032515251151957636,-0.8134162459464328,0,0.596,0,0
-0.02943978722297058,-0.8116438018732149,0,0.595,0,0
-0.026377827785381336,-0.8098541879389365,0,0.594,0,0
-0.023331837543150824,-0.808044888364606,0,0.593,0,0
-0.0203043422293383,-0.8062134390396033,0,0.592,0,0
-0.017297959164780607,-0.8043574596373129,0,0.591,0,0
-0.014315391467606964,-0.8024746516440149,0,0.59,0,0
-0.01135943657759031,-0.8005628140048727,0,0.589,0,0
-0.008433004378014086,-0.7986198675289937,0,0.588,0,0
-0.005539096474468597,-0.7966438415359098,0,0.587,0,0
-0.0026808388566941233,-0.7946329198525289,0,0.586,0,0
0.0001385323923472903,-0.7925854385906053,0,0.585,0,0
0.002915671438492473,-0.7904998943074523,0,0.584,0,0
0.0056471057033652405,-0.7883749924891336,0,0.583,0,0
0.008329267672063878,-0.78620960767616,0,0.582,0,0
0.010958460081713861,-0.7840028786990895,0,0.581,0,0
0.013530904308465042,-0.7817541314961879,0,0.58,0,0
0.01604270701559518,-0.7794629973549791,0,0.579,0,0
0.018489905523033756,-0.7771293338781868,0,0.578,0,0
0.020868453681203047,-0.7747533202522882,0,0.577,0,0
0.023174253702304304,-0.7723354230518301,0,0.576,0,0
0.02540316390329822,-0.7698764248865659,0,0.575,0,0
0.02755102338634008,-0.7673774667479172,0,0.574,0,0
0.029613669780609198,-0.7648399943341786,0,0.573,0,0
0.031586969297859646,-0.7622658541913904,0,0.572,0,0
0.03346683616739954,-0.7596572239482717,0,0.571,0,0
0.03524926626302116,-0.7570166686603425,0,0.57,0,0
0.03693037221041939,-0.7543471369741023,0,0.569,0,0
0.038506397061325526,-0.7516519230763001,0,0.568,0,0
0.039973773963418835,-0.7489347233654952,0,0.567,0,0
0.041329144343896784,-0.7461995867120728,0,0.566,0,0
0.042569380989463834,-0.743450900249091,0,0.565,0,0
0.043691662601406,-0.7406934185783616,0,0.564,0,0
0.044693462643688564,-0.7379321904948262,0,0.563,0,0
0.04557260707220245,-0.7351725672247048,0,0.562,0,0
0.04632730085776171,-0.7324201655624326,0,0.561,0,0
0.04695615775911721,-0.7296808370822576,0,0.56,0,0
0.04745822348125728,-0.7269606300142338,0,0.559,0,0
0.047832998863027165,-0.724265750267308,0,0.558,0,0
0.0480804590971331,-0.7216025186331344,0,0.557,0,0
0.04820106592166473,-0.7189773247156405,0,0.556,0,0
0.04819577694451538,-0.7163965793653254,0,0.555,0,0
0.04806604879327303,-0.7138666654266995,0,0.554,0,0
0.04781383487221902,-0.7113938877863104,0,0.553,0,0
0.04744157745510702,-0.7089844234376627,0,0.552,0,0
0.046952194111497314,-0.706644272294914,0,0.551,0,0
0.04634905769048647,-0.7043792102960427,0,0.55,0,0
0.04563597664768959,-0.7021947398906253,0,0.549,0,0
0.04481715246190476,-0.7000960597614312,0,0.548,0,0
0.0438971675315194,-0.6980880051028565,0,0.547,0,0
0.042880927378589395,-0.6961750295647342,0,0.546,0,0
0.04177362225198478,-0.6943611800312023,0,0.545,0,0
0.04058069328256808,-0.6926500540525763,0,0.544,0,0
0.03930778015357872,-0.6910447830889525,0,0.543,0,0
0.037960669260658664,-0.689548034021884,0,0.542,0,0
0.036545251560043956,-0.6881619952237317,0,0.541,0,0
0.03506747473227656,-0.6868883530652534,0,0.54,0,0
0.03353329295903884,-0.6857283168801643,0,0.539,0,0
0.031948629709739995,-0.6846826458065318,0,0.538,0,0
0.03031930238312397,-0.6837515265703275,0,0.537,0,0
0.028651061347585216,-0.6829348818863858,0,0.536,0,0
0.026949421802613616,-0.682231993062679,0,0.535,0,0
0.02521979053968193,-0.6816419141176812,0,0.534,0,0
0.023467276023607875,-0.6811631831260067,0,0.533,0,0
