"f:0","f:1","f:2",":0",":1",":2"
1.521861028753252,0,0,0.718,0,0
1.5214587040707437,0,0,0.717,0,0
1.5210554493850186,0,0,0.716,0,0
1.5206512643461587,0,0,0.715,0,0
1.5202461486062784,0,0,0.714,0,0
1.5198401018195271,0,0,0.713,0,0
1.5194331236420955,0,0,0.712,0,0
1.5190252137322187,0,0,0.711,0,0
1.518616371750183,0,0,0.71,0,0
1.5182065973583294,0,0,0.709,0,0
1.517795890221058,0,0,0.708,0,0
1.5173842500048333,0,0,0.707,0,0
1.51697167637819,0,0,0.706,0,0
1.5165581690117356,0,0,0.705,0,0
1.5161437275781562,0,0,0.704,0,0
1.5157283517522215,0,0,0.703,0,0
1.5153120412107897,0,0,0.702,0,0
1.5148947956328105,0,0,0.701,0,0
1.5144766146993318,0,0,0.7,0,0
1.5140574980935038,0,0,0.699,0,0
1.5136374455005832,0,0,0.698,0,0
1.5132164566079387,0,0,0.697,0,0
1.5127945311050537,0,0,0.696,0,0
1.512371668683534,0,0,0.695,0,0
1.5119478690371104,0,0,0.694,0,0
1.5115231318616444,0,0,0.693,0,0
1.5110974568551312,0,0,0.692,0,0
1.5106708437177063,0,0,0.691,0,0
1.5102432921516498,0,0,0.69,0,0
1.50981480186139,0,0,0.689,0,0
1.509385372553508,0,0,0.688,0,0
1.5089550039367448,0,0,0.687,0,0
1.5085236957220018,0,0,0.686,0,0
1.5080914476223508,0,0,0.685,0,0
1.507658259353032,0,0,0.684,0,0
1.5072241306314647,0,0,0.683,0,0
1.5067890611772483,0,0,0.682,0,0
1.5063530507121685,0,0,0.681,0,0
1.505916098960201,0,0,0.68,0,0
1.505478205647516,0,0,0.679,0,0
1.5050393705024838,0,0,0.678,0,0
1.5045995932556795,0,0,0.677,0,0
1.5041588736398852,0,0,0.676,0,0
1.5037172113900967,0,0,0.675,0,0
1.5032746062435285,0,0,0.674,0,0
1.5028310579396167,0,0,0.673,0,0
1.5023865662200242,0,0,0.672,0,0
1.501941130828645,0,0,0.671,0,0
1.5014947515116095,0,0,0.67,0,0
1.5010474280172885,0,0,0.669,0,0
1.5005991600962976,0,0,0.668,0,0
1.5001499475015012,0,0,0.667,0,0
1.4996997899880187,0,0,0.666,0,0
1.4992486873132274,0,0,0.665,0,0
1.4987966392367666,0,0,0.664,0,0
1.498343645520545,0,0,0.663,0,0
1.497889705928741,0,0,0.662,0,0
1.4974348202278112,0,0,0.661,0,0
1.4969789881864912,0,0,0.66,0,0
1.4965222095758026,0,0,0.659,0,0
1.496064484169057,0,0,0.658,0,0
1.4956058117418596,0,0,0.657,0,0
1.4951461920721136,0,0,0.656,0,0
1.4946856249400262,0,0,0.655,0,0
1.494224110128111,0,0,0.654,0,0
1.493761647421194,0,0,0.653,0,0
1.4932982366064165,0,0,0.652,0,0
1.4928338774732408,0,0,0.651,0,0
1.492368569813454,0,0,0.65,0,0
1.4919023134211724,0,0,0.649,0,0
1.4914351080928456,0,0,0.648,0,0
1.4909669536272614,0,0,0.647,0,0
1.4904978498255503,0,0,0.646,0,0
1.490027796491188,0,0,0.645,0,0
1.4895567934300036,0,0,0.644,0,0
1.4890848404501784,0,0,0.643,0,0
1.4886119373622557,0,0,0.642,0,0
1.4881380839791416,0,0,0.641,0,0
1.4876632801161105,0,0,0.64,0,0
1.487187525590809,0,0,0.639,0,0
1.4867108202232606,0,0,0.638,0,0
1.4862331638358706,0,0,0.637,0,0
1.4857545562534284,0,0,0.636,0,0
1.4852749973031132,0,0,0.635,0,0
1.4847944868144978,0,0,0.634,0,0
1.484313024619554,0,0,0.633,0,0
1.4838306105526544,0,0,0.632,0,0
1.4833472444505782,0,0,0.631,0,0
1.4828629261525161,0,0,0.63,0,0
1.4823776555000736,0,0,0.629,0,0
1.4818914323372743,0,0,0.628,0,0
1.4814042565105645,0,0,0.627,0,0
1.4809161278688194,0,0,0.626,0,0
1.480427046263345,0,0,0.625,0,0
1.479937011547883,0,0,0.624,0,0
1.479446023578614,0,0,0.623,0,0
1.4789540822141638,0,0,0.622,0,0
1.4784611873156057,0,0,0.621,0,0
1.4779673387464647,0,0,0.62,0,0
1.4774725363727226,0,0,0.619,0,0
1.4769767800628217,0,0,0.618,0,0
1.4764800696876679,0,0,0.617,0,0
1.475982405120636,0,0,0.616,0,0
1.4754837862375736,0,0,0.615,0,0
1.474984212916804,0,0,0.614,0,0
1.4744836850391325,0,0,0.613,0,0
1.4739822024878477,0,0,0.612,0,0
1.4734797651487281,0,0,0.611,0,0
1.4729763729100434,0,0,0.61,0,0
1.472472025662561,0,0,0.609,0,0
1.471966723299549,0,0,0.608,0,0
1.4714604657167796,0,0,0.607,0,0
1.470953252812534,0,0,0.606,0,0
1.4704450844876062,0,0,0.605,0,0
1.4699359606453055,0,0,0.604,0,0
1.4694258811914631,0,0,0.603,0,0
1.4689148460344341,0,0,0.602,0,0
1.4684028550851014,0,0,0.601,0,0
1.4678899082568808,0,0,0.6,0,0
1.4673760054657232,0,0,0.599,0,0
1.4668611466301202,0,0,0.598,0,0
1.466345331671108,0,0,0.597,0,0
1.4658285605122683,0,0,0.596,0,0
1.4653108330797366,0,0,0.595,0,0
1.464792149302202,0,0,0.594,0,0
1.464272509110914,0,0,0.593,0,0
1.4637519124396847,0,0,0.592,0,0
1.4632303592248928,0,0,0.591,0,0
1.4627078494054875,0,0,0.59,0,0
1.462184382922993,0,0,0.589,0,0
1.4616599597215116,0,0,0.588,0,0
1.4611345797477264,0,0,0.587,0,0
1.4606082429509073,0,0,0.586,0,0
1.4600809492829137,0,0,0.585,0,0
1.459552698698197,0,0,0.584,0,0
1.4590234911538058,0,0,0.583,0,0
1.45849332660939,0,0,0.582,0,0
1.457962205027203,0,0,0.581,0,0
1.457430126372106,0,0,0.58,0,0
1.4568970906115715,0,0,0.579,0,0
1.4563630977156878,0,0,0.578,0,0
1.4558281476571622,0,0,0.577,0,0
1.4552922404113233,0,0,0.576,0,0
1.4547553759561267,0,0,0.575,0,0
1.4542175542721567,0,0,0.574,0,0
1.4536787753426321,0,0,0.573,0,0
1.453139039153408,0,0,0.572,0,0
1.4525983456929787,0,0,0.571,0,0
1.4520566949524845,0,0,0.57,0,0
1.451514086925711,0,0,0.569,0,0
1.4509705216090967,0,0,0.568,0,0
1.450425999001733,0,0,0.567,0,0
1.4498805191053696,0,0,0.566,0,0
1.4493340819244191,0,0,0.565,0,0
1.4487866874659574,0,0,0.564,0,0
1.4482383357397284,0,0,0.563,0,0
1.4476890267581497,0,0,0.562,0,0
1.4471387605363126,0,0,0.561,0,0
1.446587537091988,0,0,0.56,0,0
1.4460353564456285,0,0,0.559,0,0
1.4454822186203715,0,0,0.558,0,0
1.4449281236420448,0,0,0.557,0,0
1.444373071539167,0,0,0.556,0,0
1.4438170623429532,0,0,0.555,0,0
1.4432600960873163,0,0,0.554,0,0
1.4427021728088727,0,0,0.553,0,0
1.442143292546944,0,0,0.552,0,0
1.4415834553435598,0,0,0.551,0,0
1.4410226612434631,0,0,0.55,0,0
1.4404609102941108,0,0,0.549,0,0
1.4398982025456806,0,0,0.548,0,0
1.4393345380510696,0,0,0.547,0,0
1.4387699168659012,0,0,0.546,0,0
1.4382043390485277,0,0,0.545,0,0
1.437637804660032,0,0,0.544,0,0
1.4370703137642327,0,0,0.543,0,0
