"f_42-3:0","f_42-3:1","f_42-3:2",":0",":1",":2"
-0.011325,0.09792,0,-0.19079,1.6778,0
-0.089548,0.042071,0,-1.5304,0.71966,0
-0.012817,-0.098109,0,-0.21205,-1.6529,0
0.096567,-0.020225,0,1.6884,-0.35772,0
0.032374,-0.094396,0,0.42643,-1.254,0
-0.064929,-0.074023,0,-1.1402,-1.2887,0
-0.0071305,-0.098696,0,-0.11925,-1.6894,0
0.081363,0.055629,0,1.4021,0.96039,0
-0.09582,0.02306,0,-1.6565,0.39811,0
0.066226,0.074408,0,0.87494,0.98164,0
-0.097757,0.019056,0,-1.2853,0.25241,0
0.028014,-0.094723,0,0.48593,-1.6484,0
-0.059204,0.079021,0,-1.0144,1.352,0
-0.054407,0.08238,0,-0.93652,1.4141,0
-0.063881,0.07538,0,-1.0924,1.2898,0
-0.078766,0.061538,0,-1.0159,0.78746,0
0.090038,0.043676,0,1.1988,0.57859,0
0.087144,0.048677,0,1.1054,0.61338,0
-0.092359,0.037927,0,-1.2371,0.51177,0
0.079693,0.059795,0,1.0755,0.81023,0
-0.094561,0.031449,0,-1.2222,0.41317,0
0.075328,0.064936,0,0.98265,0.84664,0
-0.099173,0.012426,0,-1.2704,0.15382,0
0.038942,-0.092014,0,0.50437,-1.1918,0
0.060826,0.079273,0,0.7834,1.0182,0
0.099769,-0.0085087,0,1.3025,-0.11388,0
-0.0046955,0.099616,0,-0.053298,1.3457,0
0.0015619,0.099725,0,0.03576,1.314,0
-0.071481,0.069579,0,-0.84675,0.81873,0
0.072018,0.067862,0,1.2016,1.1318,0
0.098599,-0.0093004,0,1.6587,-0.16054,0
0.098264,-0.0052786,0,1.7366,-0.098351,0
0.0987,0.00026899,0,1.7217,0.0002442,0
-0.056572,-0.080917,0,-0.95458,-1.3615,0
-0.05303,-0.082733,0,-0.93971,-1.4601,0
-0.048267,-0.08571,0,-0.84689,-1.4965,0
0.060129,0.078734,0,1.0011,1.3032,0
0.056674,0.080815,0,0.98617,1.4018,0
0.052267,0.083854,0,0.89334,1.4382,0
0.03872,-0.091246,0,0.64182,-1.524,0
0.042237,-0.089422,0,0.73465,-1.5604,0
0.046948,-0.086806,0,0.8126,-1.4983,0
-0.098245,0.012177,0,-1.6268,0.20092,0
-0.09832,0.008105,0,-1.7048,0.13875,0
-0.098709,0.0025468,0,-1.6899,0.04015,0
0.060741,0.077425,0,1.0789,1.3652,0
-0.056645,0.082218,0,-0.81399,1.1804,0
0.068416,0.071054,0,1.1867,1.2304,0
-0.06079,-0.079717,0,-0.75048,-0.97779,0
-0.066804,-0.074952,0,-0.84329,-0.94137,0
0.0087204,0.098523,0,0.15118,1.7289,0
0.01389,0.097868,0,0.24365,1.6929,0
0.099473,-0.014194,0,1.2244,-0.17574,0
0.098055,-0.021753,0,1.2392,-0.27426,0
0.078559,0.059896,0,1.3867,1.0575,0
-0.097587,0.013433,0,-1.7192,0.23682,0
-0.01641,0.09682,0,-0.28428,1.7126,0
-0.021225,0.096175,0,-0.36167,1.6518,0
-0.020701,0.09541,0,-0.37723,1.7486,0
-0.025493,0.094589,0,-0.45454,1.6881,0
-0.017219,0.098812,0,-0.20918,1.2213,0
-0.094488,0.028065,0,-1.6695,0.49699,0
-0.024614,0.097728,0,-0.29154,1.1571,0
-0.030514,0.095737,0,-0.37993,1.1955,0
-0.097338,0.0095723,0,-1.7961,0.17668,0
0.10007,-0.0058502,0,1.2094,-0.07709,0
0.037248,-0.091297,0,0.65543,-1.6208,0
0.040322,-0.089215,0,0.74226,-1.6618,0
0.090606,0.042014,0,1.1201,0.51575,0
-0.08696,0.046164,0,-1.5422,0.81871,0
-0.084657,0.050881,0,-1.4668,0.88049,0
-0.093373,0.032693,0,-1.5931,0.55892,0
0.072242,0.067467,0,1.2776,1.1936,0
-0.048218,0.08692,0,-0.75117,1.3411,0
-0.039479,0.089864,0,-0.70129,1.5982,0
-0.044323,0.08774,0,-0.78063,1.5379,0
-0.034405,0.091538,0,-0.62318,1.6603,0
0.022927,-0.096219,0,0.40609,-1.7082,0
0.018455,-0.097086,0,0.31484,-1.6738,0
-0.0035494,0.099629,0,-0.039928,1.2492,0
-0.054665,-0.084121,0,-0.65673,-1.0073,0
-0.050116,-0.086612,0,-0.642,-1.11,0
0.07989,0.059618,0,1.001,0.74856,0
0.087751,0.047441,0,1.0326,0.54865,0
0.0029445,0.098447,0,0.058357,1.7623,0
-0.0015651,0.098617,0,-0.019952,1.703,0
-0.010979,-0.097677,0,-0.19646,-1.7497,0
-0.016545,-0.096979,0,-0.28998,-1.715,0
-0.057696,-0.07945,0,-1.0311,-1.4201,0
0.090353,0.038612,0,1.6137,0.68981,0
0.09263,0.03332,0,1.6312,0.59237,0
0.087966,0.043281,0,1.6025,0.79207,0
0.086602,0.046948,0,1.5098,0.82539,0
-0.088955,0.041804,0,-1.6113,0.7589,0
-0.068893,-0.070312,0,-1.2297,-1.2517,0
-0.072296,-0.067126,0,-1.2473,-1.1536,0
-0.065253,-0.073041,0,-1.2205,-1.3523,0
-0.054091,-0.081198,0,-1.0147,-1.5202,0
0.097739,-0.010989,0,1.7473,-0.19757,0
-0.092137,0.037776,0,-1.1442,0.47534,0
-0.095414,0.030721,0,-1.1348,0.37391,0
0.0037918,0.099949,0,0.053431,1.2156,0
0.095133,-0.025329,0,1.7005,-0.45281,0
0.094012,-0.030122,0,1.6249,-0.51792,0
0.095802,-0.020574,0,1.7774,-0.38944,0
-0.011555,0.097217,0,-0.20844,1.7679,0
0.075121,0.065002,0,0.91559,0.78695,0
-0.056711,0.080063,0,-1.0265,1.447,0
-0.052164,0.083098,0,-0.9476,1.5079,0
0.093235,-0.030059,0,1.7336,-0.54973,0
0.092345,-0.034535,0,1.6427,-0.61614,0
0.099021,-0.011769,0,1.1315,-0.13927,0
0.033604,-0.093793,0,0.41455,-1.1592,0
0.041246,-0.091461,0,0.4895,-1.0933,0
0.026831,-0.096339,0,0.3389,-1.2226,0
-0.072093,-0.066543,0,-1.332,-1.2304,0
-0.075827,-0.063474,0,-1.3397,-1.1193,0
-0.092597,0.033115,0,-1.6772,0.59619,0
-0.05899,-0.081404,0,-0.67253,-0.91562,0
0.091263,-0.0346,0,1.7318,-0.66151,0
0.097286,-0.0072089,0,1.8337,-0.13932,0
0.053486,0.082066,0,0.97221,1.496,0
0.049006,0.085212,0,0.87697,1.5319,0
0.065189,0.07505,0,0.79964,0.92566,0
0.059279,0.08096,0,0.70419,0.95586,0
-0.046445,0.089033,0,-0.51404,0.96891,0
-0.040879,0.091935,0,-0.47868,1.0682,0
-0.094685,0.024098,0,-1.7621,0.4399,0
-0.084146,0.049601,0,-1.5542,0.91391,0
-0.082105,0.054225,0,-1.4775,0.9741,0
-0.042829,0.087768,0,-0.80056,1.632,0
-0.098216,0.017998,0,-1.1983,0.21649,0
-0.10022,0.010315,0,-1.1798,0.1194,0
0.017738,-0.096553,0,0.32567,-1.7861,0
0.013246,-0.098006,0,0.2372,-1.7363,0
-0.047926,0.088594,0,-0.58458,1.0507,0
-0.042267,0.090678,0,-0.55082,1.15,0
-0.0059379,-0.097925,0,-0.1054,-1.791,0
-0.0019668,-0.098716,0,-0.026562,-1.7262,0
-0.0012554,-0.098078,0,-0.014902,-1.8241,0
0.0034967,-0.098552,0,0.063038,-1.7586,0
-0.0024701,0.097851,0,-0.036999,1.8156,0
0.080831,0.0556,0,1.4962,1.0258,0
0.089825,-0.038819,0,1.6542,-0.7166,0
0.090621,-0.039371,0,1.5623,-0.67929,0
0.088332,-0.043647,0,1.5752,-0.77616,0
-0.017377,0.098577,0,-0.19789,1.1226,0
0.098913,0.015103,0,1.0721,0.16117,0
0.099258,0.010658,0,1.1644,0.1173,0
0.098472,0.019232,0,1.1542,0.22087,0
-0.087657,0.047942,0,-0.9511,0.52024,0
-0.085355,0.05181,0,-0.99705,0.61101,0
-0.080386,0.058761,0,-0.95136,0.69624,0
-0.036445,-0.093287,0,-0.39369,-1.0101,0
-0.032276,-0.094962,0,-0.37488,-1.1115,0
-0.024415,-0.096815,0,-0.28311,-1.1457,0
-0.028673,-0.095927,0,-0.35759,-1.2133,0
-0.040039,-0.09191,0,-0.46971,-1.0788,0
0.002631,-0.09993,0,0.030559,-1.0829,0
-0.0015662,-0.10003,0,-0.021604,-1.1699,0
-0.010192,-0.099131,0,-0.12579,-1.169,0
-0.0062679,-0.099348,0,-0.081681,-1.2535,0
0.00089702,-0.09903,0,0.020584,-1.2562,0
-0.013967,-0.099026,0,-0.17659,-1.2606,0
0.066516,-0.074862,0,0.71673,-0.8133,0
0.06249,-0.078248,0,0.72953,-0.91481,0
0.055537,-0.083286,0,0.65137,-0.97833,0
0.068314,-0.072398,0,0.80665,-0.84745,0
0.059235,-0.080678,0,0.74252,-1.0118,0
-0.10037,-0.00044318,0,-1.0829,-0.0071312,0
-0.1002,-0.0061842,0,-1.1659,-0.068988,0
-0.098728,-0.013635,0,-1.1546,-0.17069,0
-0.099133,-0.010581,0,-1.2418,-0.1343,0
0.049851,0.087062,0,0.53669,0.94261,0
0.045043,0.089661,0,0.5248,1.0465,0
0.037519,0.092131,0,0.43289,1.0859,0
0.041148,0.09087,0,0.50781,1.1396,0
0.022108,-0.097479,0,0.24185,-1.0542,0
0.017337,-0.098596,0,0.2062,-1.1467,0
0.0079317,-0.099291,0,0.090427,-1.1748,0
0.013929,-0.098129,0,0.16804,-1.2437,0
0.021631,0.097413,0,0.23386,1.0633,0
0.017169,0.098326,0,0.1983,1.1533,0
0.024024,0.096468,0,0.28621,1.137,0
0.0021821,0.0999,0,0.031435,1.0938,0
-0.095005,-0.030275,0,-1.0378,-0.32937,0
-0.093294,-0.035155,0,-1.0979,-0.40481,0
-0.090034,-0.041325,0,-1.0601,-0.50096,0
-0.095339,-0.027558,0,-1.1268,-0.32143,0
-0.094479,-0.031508,0,-1.1977,-0.3967,0
-0.076338,-0.064314,0,-0.83311,-0.7009,0
-0.079095,-0.060394,0,-0.93338,-0.70891,0
-0.083137,-0.053668,0,-0.98282,-0.63088,0
-0.074335,-0.066461,0,-0.88114,-0.78984,0
-0.076659,-0.063457,0,-0.97596,-0.79365,0
0.085404,-0.051743,0,0.93009,-0.55914,0
0.087764,-0.047283,0,1.0328,-0.55277,0
0.091419,-0.03957,0,1.0792,-0.46174,0
0.083554,-0.054858,0,0.98904,-0.64295,0
0.078731,-0.061278,0,0.92647,-0.72774,0
0.086111,-0.051081,0,1.0905,-0.63465,0
0.081416,-0.057705,0,1.0467,-0.73565,0
0.097453,0.024553,0,1.0564,0.2616,0
0.096019,0.027062,0,1.1328,0.32437,0
0.073708,-0.067461,0,0.80566,-0.73635,0
-0.054574,0.080637,0,-1.0429,1.5466,0
0.05053,-0.08639,0,0.55043,-0.93472,0
-0.07648,0.064205,0,-0.8431,0.70865,0
-0.017449,-0.098176,0,-0.19123,-1.0839,0
0.073436,0.068377,0,0.78555,0.72904,0
0.09885,0.014867,0,1.2467,0.1728,0
0.099914,0.0064135,0,1.263,0.080597,0
0.06839,0.070279,0,1.2689,1.3053,0
-0.026436,0.097048,0,-0.28299,1.0511,0
0.012287,0.097305,0,0.23704,1.8052,0
0.017675,0.096883,0,0.32152,1.7552,0
0.031073,0.09479,0,0.33667,1.0421,0
-0.097681,-0.020398,0,-1.07,-0.23269,0
0.026843,-0.094291,0,0.50124,-1.7526,0
0.091191,0.034635,0,1.7061,0.65073,0
0.041673,-0.090476,0,0.45287,-0.99485,0
0.093351,-0.034288,0,1.0219,-0.37811,0
0.094181,-0.031969,0,1.1244,-0.37856,0
0.093065,-0.036238,0,1.1744,-0.46206,0
-0.087271,-0.047898,0,-0.95663,-0.52747,0
-0.0097371,-0.097461,0,-0.18685,-1.8475,0
0.019528,0.097924,0,0.24747,1.2316,0
-0.095573,0.029992,0,-1.0413,0.33237,0
-0.083106,0.05555,0,-1.0499,0.69423,0
0.093227,0.029623,0,1.7253,0.55538,0
0.092999,0.026019,0,1.8313,0.50718,0
0.094569,0.024924,0,1.7346,0.45457,0
0.085121,0.052716,0,0.93254,0.57815,0
-0.010836,-0.099219,0,-0.13353,-1.3381,0
-0.089185,0.044467,0,-1.0581,0.52327,0
0.011964,0.098981,0,0.15453,1.2309,0
0.095826,-0.029281,0,1.2346,-0.37479,0
-0.072167,-0.069215,0,-0.92776,-0.88441,0
-0.024694,0.094269,0,-0.4692,1.7851,0
-0.019628,0.09465,0,-0.38612,1.8598,0
0.099184,-0.003363,0,1.0887,-0.045481,0
0.058092,0.081249,0,0.6388,0.88836,0
0.09736,0.022148,0,1.2321,0.28424,0
0.094043,0.034541,0,1.1151,0.41808,0
0.095431,0.02971,0,1.2189,0.38422,0
0.09506,0.02183,0,1.8179,0.40893,0
0.095716,0.020205,0,1.7335,0.35587,0
-0.047773,-0.088315,0,-0.56104,-1.0411,0
-0.069862,0.071687,0,-0.75705,0.77788,0
0.099497,0.011042,0,1.3427,0.14471,0
0.096677,0.02521,0,1.3163,0.34522,0
0.052132,0.08515,0,0.6173,1.0025,0
-0.010366,0.10003,0,-0.11636,1.1849,0
0.084452,0.053663,0,1.017,0.64822,0
-0.096552,0.024655,0,-1.2103,0.31541,0
-0.089806,0.044369,0,-1.1558,0.56919,0
0.07061,0.070071,0,0.89123,0.88445,0
0.04572,-0.088856,0,0.58253,-1.1311,0
-0.09994,0.004529,0,-1.2596,0.059394,0
0.083191,0.054805,0,1.1683,0.77383,0
-0.010477,0.099473,0,-0.13149,1.2838,0
0.073431,-0.067894,0,0.98888,-0.91725,0
0.0081007,0.099154,0,0.11212,1.3759,0
0.07114,0.069641,0,0.968,0.94546,0
0.056413,0.082225,0,0.76934,1.1174,0
-0.089976,-0.042574,0,-1.2427,-0.59666,0
-0.087441,-0.047911,0,-1.1571,-0.63211,0
-0.09068,-0.041303,0,-1.1616,-0.54072,0
-0.083671,-0.054268,0,-1.126,-0.73143,0
0.082,-0.057231,0,1.1428,-0.79299,0
0.099987,-0.0035292,0,1.3799,-0.051913,0
-0.064879,-0.076371,0,-0.76175,-0.8859,0
-0.096263,0.025572,0,-1.3006,0.35114,0
0.092167,0.038625,0,1.2911,0.54337,0
-0.045891,-0.088765,0,-0.6272,-1.2108,0
-0.043223,-0.090445,0,-0.54812,-1.1456,0
-0.035987,-0.093525,0,-0.45403,-1.1825,0
-0.032481,-0.094468,0,-0.43793,-1.2832,0
0.025665,-0.096312,0,0.35035,-1.3169,0
-0.089517,0.043941,0,-1.249,0.61034,0
0.097253,-0.022899,0,1.3281,-0.31112,0
-0.067299,-0.073511,0,-0.91985,-1.0001,0
-0.010908,0.099051,0,-0.14617,1.3821,0
0.08358,0.054357,0,1.0904,0.71164,0
0.088394,-0.046919,0,1.1969,-0.6283,0
-0.029288,0.095498,0,-0.39482,1.2941,0
-0.036051,0.092889,0,-0.47276,1.2319,0
-0.040274,0.091143,0,-0.5656,1.265,0
-0.046392,0.08841,0,-0.64541,1.2024,0
0.00068634,-0.09972,0,0.016849,-1.3646,0
0.043644,-0.089754,0,0.59719,-1.2286,0
-0.09949,0.0069443,0,-1.3498,0.09259,0
-0.05209,-0.085169,0,-0.72048,-1.1744,0
-0.073987,0.067525,0,-0.94011,0.85903,0
-0.08563,-0.050692,0,-1.3853,-0.82144,0
-0.087636,-0.046441,0,-1.4782,-0.78502,0
-0.084752,-0.050942,0,-1.4633,-0.88361,0
-0.086768,-0.047314,0,-1.5559,-0.84716,0
-0.089178,-0.042336,0,-1.5708,-0.74856,0
-0.0837,-0.051087,0,-1.5549,-0.95516,0
-0.081831,-0.055586,0,-1.4484,-0.98221,0
-0.085659,-0.047309,0,-1.6264,-0.89298,0
0.086087,-0.04933,0,1.4064,-0.80364,0
0.083338,-0.053032,0,1.4213,-0.90223,0
0.0080061,-0.099085,0,0.12946,-1.6013,0
-0.046267,0.087376,0,-0.76596,1.4396,0
-0.079483,-0.059784,0,-1.2777,-0.95649,0
0.091068,-0.039898,0,1.4695,-0.64287,0
-0.031713,0.093574,0,-0.51743,1.5277,0
-0.046673,-0.087293,0,-0.76894,-1.4343,0
-0.043512,-0.088379,0,-0.75407,-1.5329,0
-0.044986,-0.086638,0,-0.83276,-1.5981,0
-0.040572,-0.088967,0,-0.73646,-1.6258,0
0.087534,0.046403,0,1.4319,0.7632,0
-0.0028324,-0.099186,0,-0.041411,-1.6274,0
-0.049619,-0.084011,0,-0.9248,-1.5628,0
-0.050572,-0.08246,0,-1,-1.6259,0
0.075663,0.064219,0,1.2165,1.0332,0
-0.093908,0.032512,0,-1.5006,0.52246,0
-0.066517,0.073646,0,-1.0775,1.1912,0
-0.068065,0.0716,0,-1.1703,1.2277,0
-0.065523,0.073233,0,-1.1821,1.3224,0
-0.069364,0.069585,0,-1.2632,1.2641,0
-0.072006,0.067427,0,-1.2483,1.1655,0
-0.072897,0.06522,0,-1.3411,1.2019,0
-0.075873,0.063029,0,-1.3262,1.1033,0
-0.076413,0.061329,0,-1.4191,1.1397,0
-0.074916,0.064926,0,-1.2334,1.0669,0
-0.00080095,0.099198,0,-0.0051208,1.6049,0
0.098479,-0.013696,0,1.5807,-0.22272,0
-0.060234,-0.078773,0,-0.96945,-1.2629,0
-0.072277,-0.067875,0,-1.17,-1.0915,0
-0.021774,0.096544,0,-0.34669,1.5534,0
0.063851,0.076052,0,1.0159,1.2046,0
0.03458,-0.093077,0,0.549,-1.4876,0
0.094753,-0.029865,0,1.5325,-0.48199,0
-0.097838,0.016631,0,-1.5489,0.26309,0
0.018732,-0.097581,0,0.30029,-1.5756,0
0.099348,0.0022534,0,1.6289,0.03665,0
0.050689,0.085304,0,0.81541,1.376,0
0.049153,-0.086205,0,0.79771,-1.3997,0
-0.099109,0.00043147,0,-1.5971,0.0037272,0
0.044873,-0.087019,0,0.83899,-1.6099,0
0.04987,-0.084718,0,0.90542,-1.5347,0
-0.098052,0.0043145,0,-1.7827,0.076575,0
-0.098302,-0.0010246,0,-1.7656,-0.024796,0
0.097981,0.01438,0,1.5984,0.23231,0
0.098003,0.011307,0,1.6856,0.19767,0
0.059424,-0.079462,0,0.9536,-1.2754,0
0.061582,-0.077316,0,1.0464,-1.3117,0
0.066044,-0.073393,0,1.1244,-1.2495,0
0.063281,-0.075204,0,1.1386,-1.3464,0
0.059081,-0.078639,0,1.0588,-1.4085,0
0.067555,-0.071287,0,1.2135,-1.2862,0
0.070413,-0.069239,0,1.2017,-1.1874,0
0.071383,-0.067264,0,1.2916,-1.2225,0
0.064643,-0.073098,0,1.2251,-1.3818,0
-0.098511,-0.011957,0,-1.5676,-0.1935,0
-0.097851,-0.015089,0,-1.6453,-0.25564,0
-0.096859,-0.020936,0,-1.6305,-0.35423,0
-0.096926,-0.017853,0,-1.7229,-0.3183,0
-0.097723,-0.01231,0,-1.7381,-0.2192,0
-0.095789,-0.023328,0,-1.7053,-0.41603,0
-0.095445,-0.026714,0,-1.6151,-0.45276,0
-0.094139,-0.02869,0,-1.6895,-0.51505,0
-0.095777,-0.020061,0,-1.7965,-0.37609,0
0.097762,-0.0016028,0,1.8145,-0.036164,0
0.097586,0.0038611,0,1.8005,0.071985,0
0.097011,0.0069768,0,1.8672,0.14069,0
0.03974,0.090968,0,0.62984,1.4489,0
0.03664,0.091952,0,0.61486,1.5474,0
0.031088,0.09411,0,0.52204,1.5838,0
0.033748,0.092559,0,0.6,1.6436,0
0.03901,0.09043,0,0.69256,1.6075,0
0.028517,0.094414,0,0.50687,1.6818,0
-0.030104,-0.094316,0,-0.49022,-1.5436,0
-0.032828,-0.092823,0,-0.56809,-1.605,0
0.096944,0.020603,0,1.5831,0.33239,0
-0.061187,0.076769,0,-1.1034,1.3836,0
-0.062744,0.074556,0,-1.1932,1.4204,0
0.057543,0.079308,0,1.069,1.4616,0
0.028021,0.095459,0,0.4441,1.5216,0
0.068925,-0.071329,0,1.1094,-1.151,0
0.093796,0.03179,0,1.5534,0.53071,0
-0.018773,-0.097187,0,-0.30483,-1.6165,0
-0.096485,-0.024346,0,-1.5376,-0.39064,0
0.015837,0.09807,0,0.2585,1.5945,0
-0.090319,-0.041387,0,-1.493,-0.68642,0
0.080343,-0.057841,0,1.3433,-0.96441,0
0.077574,-0.060774,0,1.3582,-1.063,0
-0.084669,0.052028,0,-1.3745,0.84415,0
-0.06933,0.071422,0,-1.0627,1.0926,0
-0.059521,0.080437,0,-0.79686,1.0806,0
0.047301,0.086775,0,0.80027,1.4738,0
-0.0823,-0.055284,0,-1.3705,-0.92004,0
0.052066,-0.083899,0,0.89054,-1.4361,0
-0.098689,-0.0032859,0,-1.6747,-0.058906,0
-0.041401,-0.089884,0,-0.6761,-1.4707,0
-0.081917,0.055706,0,-1.3885,0.94181,0
0.019726,0.096943,0,0.33641,1.6566,0
0.0029174,-0.098951,0,0.05091,-1.663,0
0.084482,0.051112,0,1.417,0.86179,0
-0.0061821,0.098738,0,-0.097949,1.6413,0
-0.026363,0.095035,0,-0.43951,1.5898,0
0.073251,-0.066938,0,1.1873,-1.0888,0
-0.07583,-0.06367,0,-1.2625,-1.0554,0
-0.091886,0.037567,0,-1.5155,0.62107,0
0.013438,-0.098205,0,0.22227,-1.6377,0
0.092806,-0.034834,0,1.5478,-0.58041,0
0.097757,-0.015017,0,1.6728,-0.25924,0
-0.094795,-0.030424,0,-1.5227,-0.48923,0
0.064393,0.074912,0,1.0939,1.2668,0
0.033317,-0.093114,0,0.56366,-1.5859,0
-0.09718,0.017774,0,-1.6416,0.29943,0
-0.06108,-0.077496,0,-1.0472,-1.3245,0
0.075367,0.06381,0,1.294,1.0951,0
0.098726,0.005605,0,1.7056,0.10349,0
-0.070841,0.069404,0,-1.1555,1.1291,0
-0.027494,-0.094564,0,-0.47548,-1.6421,0
-0.030465,-0.092841,0,-0.55895,-1.7059,0
-0.025116,-0.094588,0,-0.46933,-1.7483,0
-0.023553,-0.09362,0,-0.46153,-1.8518,0
-0.01973,-0.095769,0,-0.36247,-1.796,0
-0.033293,-0.091595,0,-0.64557,-1.7496,0
-0.078943,-0.05953,0,-1.3554,-1.019,0
0.080569,-0.056402,0,1.4348,-0.99999,0
0.083506,-0.051756,0,1.5085,-0.93692,0
0.078001,-0.058874,0,1.4504,-1.0954,0
-0.038377,-0.090624,0,-0.66083,-1.5684,0
-0.091272,0.037412,0,-1.603,0.65837,0
0.042051,0.089521,0,0.70763,1.5105,0
-0.093657,-0.032333,0,-1.6,-0.55141,0
-0.092198,-0.033895,0,-1.6774,-0.61417,0
0.096625,-0.016184,0,1.7607,-0.29551,0
0.095568,-0.016693,0,1.8664,-0.32393,0
0.064984,0.073838,0,1.1718,1.329,0
0.03199,-0.093178,0,0.5764,-1.6797,0
0.056978,-0.080787,0,0.96806,-1.3736,0
-0.098449,-0.0092578,0,-1.6602,-0.15712,0
-0.096562,0.018701,0,-1.7332,0.33572,0
-0.061681,-0.076113,0,-1.129,-1.3865,0
-0.030527,0.093329,0,-0.53202,1.6258,0
-0.006479,0.098312,0,-0.11285,1.74,0
0.083761,0.051548,0,1.4949,0.92398,0
-0.022245,-0.095941,0,-0.38326,-1.683,0
0.025545,0.095761,0,0.42917,1.6201,0
0.0084287,-0.098507,0,0.14369,-1.6992,0
-0.077767,0.062062,0,-1.2186,0.96839,0
0.088557,-0.04438,0,1.484,-0.74119,0
0.074246,-0.065063,0,1.2803,-1.1252,0
-0.029503,0.092901,0,-0.54802,1.725,0
-0.033363,0.09133,0,-0.64101,1.7518,0
-0.091634,-0.037474,0,-1.5855,-0.65009,0
0.074997,0.063331,0,1.3853,1.1677,0
0.085989,-0.048225,0,1.4992,-0.84005,0
0.074714,-0.063078,0,1.3731,-1.1589,0
0.07518,-0.06092,0,1.4784,-1.2,0
0.054617,-0.081761,0,0.98112,-1.4724,0
0.052719,-0.081926,0,0.99652,-1.5615,0
-0.098139,-0.0068033,0,-1.7521,-0.12003,0
-0.097608,-0.0045123,0,-1.841,-0.085497,0
0.04406,0.087987,0,0.78555,1.5715,0
0.045544,0.086396,0,0.85664,1.6294,0
0.023214,0.095738,0,0.41298,1.7185,0
0.021446,0.095216,0,0.40065,1.8079,0
-0.078657,0.060361,0,-1.3113,1.0046,0
-0.079064,0.05873,0,-1.4033,1.0402,0
-0.078294,-0.059323,0,-1.4456,-1.0924,0
0.085504,-0.047107,0,1.5983,-0.87974,0
0.0083257,-0.097831,0,0.14888,-1.8103,0
-0.090323,-0.038612,0,-1.6626,-0.71412,0
-0.09051,-0.035001,0,-1.7724,-0.68184,0
-0.079197,0.056767,0,-1.5004,1.0757,0
0.097729,-0.01962,0,1.1485,-0.23058,0
-0.053262,0.085082,0,-0.72083,1.1424,0
-0.050528,0.086146,0,-0.73644,1.2416,0
-0.053994,0.083659,0,-0.82888,1.2789,0
-0.051605,0.084617,0,-0.84379,1.3775,0
-0.049484,0.085151,0,-0.85801,1.4753,0
-0.047349,0.085266,0,-0.87355,1.5747,0
-0.099475,0.0093846,0,-1.0816,0.10658,0
-0.041647,-0.087402,0,-0.81375,-1.6995,0
-0.087714,-0.043135,0,-1.6445,-0.80975,0
0.0857,0.047394,0,1.5895,0.89082,0
0.061217,0.076072,0,1.1563,1.4249,0
0.09634,-0.0026318,0,1.9123,-0.058553,0
0.089948,0.043861,0,0.97526,0.47274,0
0.054305,0.080243,0,1.0569,1.5712,0
0.040811,0.088808,0,0.76554,1.668,0
0.047935,-0.087242,0,0.56617,-1.0339,0
-0.098434,-0.014425,0,-1.3121,-0.20339,0
0.10012,-0.0010432,0,1.2892,-0.017242,0
0.089673,-0.043777,0,1.1305,-0.54756,0
0.013711,-0.098446,0,0.1807,-1.3436,0
-0.021472,-0.097913,0,-0.26823,-1.2472,0
-0.075572,0.059701,0,-1.5061,1.182,0
-0.096667,-0.014867,0,-1.8135,-0.27917,0
-0.096696,0.014598,0,-1.8088,0.27232,0
-0.09606,0.011325,0,-1.8937,0.21862,0
0.0076107,0.097554,0,0.12923,1.8278,0
0.093712,-0.034688,0,1.2688,-0.47692,0
-0.09297,-0.030315,0,-1.766,-0.57255,0
0.099787,0.0018757,0,1.1761,0.020668,0
-0.035487,-0.091092,0,-0.64651,-1.6588,0
0.076921,-0.064131,0,0.96873,-0.81871,0
0.075819,0.060481,0,1.4994,1.1957,0
0.069423,0.067612,0,1.3729,1.3391,0
-0.0094686,0.096233,0,-0.18982,1.9092,0
0.081504,0.052874,0,1.6047,1.0402,0
-7.085e-05,0.09683,0,-2.4538e-09,1.9178,0
0.086432,0.043913,0,1.6917,0.85866,0
0.010091,-0.096569,0,0.19657,-1.9014,0
-0.068628,0.06757,0,-1.3636,1.3473,0
-0.041286,0.087129,0,-0.8141,1.7283,0
0.086168,-0.043833,0,1.7066,-0.87491,0
-0.088172,0.039625,0,-1.7507,0.786,0
-0.078821,-0.056694,0,-1.5571,-1.1195,0
-0.091517,0.030699,0,-1.819,0.60967,0
0.019523,-0.095088,0,0.38219,-1.8741,0
0.0096502,0.09614,0,0.19113,1.9052,0
0.081278,-0.052561,0,1.6113,-1.0409,0
-0.083814,0.048748,0,-1.6439,0.95507,0
-0.072879,-0.064059,0,-1.4335,-1.2627,0
0.033131,0.09102,0,0.65625,1.8014,0
-0.094459,0.02162,0,-1.8697,0.42675,0
0.028548,-0.092639,0,0.56528,-1.8326,0
-0.050368,0.081767,0,-1.0129,1.6363,0
0.04184,-0.087002,0,0.82852,-1.7182,0
0.037583,-0.089093,0,0.74036,-1.7629,0
-0.062,-0.074499,0,-1.2133,-1.4591,0
-0.065868,-0.071188,0,-1.303,-1.4,0
0.096166,0.01169,0,1.8957,0.22782,0
0.096642,0.013664,0,1.8204,0.26681,0
0.056367,-0.082295,0,0.75237,-1.1078,0
0.065227,-0.07557,0,0.82116,-0.94621,0
0.091477,-0.031102,0,1.8163,-0.61672,0
