"p_1:0","p_1:1","p_1:2","p_2:0","p_2:1","p_2:2","p_3:0","p_3:1","p_3:2"
0.5672473328346996, 0.1841487433150792, 0.0, 0.5768978954784849, 0.2016346145929729, 0.0, 0.5872393371594316, 0.184515755512808, 0.0
0.9018634502189506, 0.2533120094522524, 0.0, 0.9214253796839407, 0.2555086350648839, 0.0, 0.9137666892066854, 0.2388436293540527, 0.0
0.6581926616493053, 0.1338600875815081, 0.0, 0.668511187179397, 0.1167274281026597, 0.0, 0.6781892429628363, 0.1342298632605564, 0.0
0.181267839121343, 0.1565859668691951, 0.0, 0.1685817873748758, 0.1403413839501224, 0.0, 0.1593357155262453, 0.1567673122090671, 0.0
0.9368674588913802, 0.2081125278457161, 0.0, 0.9163096144806815, 0.2071368165969834, 0.0, 0.9250356440102043, 0.2235436831583447, 0.0
0.6274414337974518, 0.2496932485175773, 0.0, 0.6469771203710336, 0.2472732467143569, 0.0, 0.6351845955763014, 0.2319175403431309, 0.0
0.9688341060171505, 0.02593426278643238, 0.0, 0.949412730215945, 0.02508633528203833, 0.0, 0.9590042940019458, 0.04263951373073053, 0.0
0.3181815367054933, 0.1284720717117004, 0.0, 0.3085514863967601, 0.1102588624044619, 0.0, 0.2982574308125178, 0.1263947121652512, 0.0
0.2988936155938053, 0.09257266523243528, 0.0, 0.278897824612056, 0.09216826803511936, 0.0, 0.2892156582212801, 0.07509828444134135, 0.0
0.3085514863967601, 0.1102588624044619, 0.0, 0.2988936155938053, 0.09257266523243528, 0.0, 0.3188742620496408, 0.0930239431805438, 0.0
0.6031182593288028, 0.03007753125384672, 0.0, 0.582743932430238, 0.02417813718985971, 0.0, 0.5998330953931845, 0.01467523121538447, 0.0
0.2885731409924958, 0.1095980223727132, 0.0, 0.278270273107843, 0.1260951817382926, 0.0, 0.2685811695676956, 0.1091914436351148, 0.0
0.1082600859586473, 0.1409174907511288, 0.0, 0.08801886058315272, 0.1406204842672551, 0.0, 0.09799688010427587, 0.1581285538466036, 0.0
0.4376006003831481, 0.1638433699106333, 0.0, 0.4485698781671217, 0.1804704341547326, 0.0, 0.429449148100168, 0.180177371806719, 0.0
0.08924169372398216, 0.071861169223859, 0.0, 0.06924358086533097, 0.07157421356542286, 0.0, 0.0784263600755542, 0.05579790513836864, 0.0
0.380997763752864, 0.1985379221195769, 0.0, 0.3933749797412105, 0.2153755707361368, 0.0, 0.3738163653237103, 0.2162746636823606, 0.0
0.7497784484276029, 0.04893634348013243, 0.0, 0.7394599271311326, 0.06606900064536186, 0.0, 0.7297818710782087, 0.04856656563857784, 0.0
0.6085214009531477, 0.1156181233134106, 0.0, 0.5988433443767885, 0.09811568857267652, 0.0, 0.6188395280823025, 0.09849232038116254, 0.0
0.7401003977489293, 0.03143390554273395, 0.0, 0.730302503548427, 0.020412056417334, 0.0, 0.7494411523606952, 0.01928554727562618, 0.0
0.1763208908197879, 0.2439886762135585, 0.0, 0.1845928027106939, 0.2261264768216643, 0.0, 0.1651272331671724, 0.2275492867738527, 0.0
0.2354924804516552, -0.009834280776361223, 0.0, 0.2469874294046731, 0.006562653290546402, 0.0, 0.2277242755772331, 0.00735617656981888, 0.0
0.4497082146670897, 0.04310878785851385, 0.0, 0.4296267436608207, 0.04242449689784006, 0.0, 0.4394272865272424, 0.06033836515866285, 0.0
