"f",":0",":1",":2"
1.0,1.0,0,0
1.0,0.954268585863942,0,0
1.0,0.9166666662456743,0,0
1.0,0.8790647471592651,0,0
1.0,0.8333333339983802,0,0
1.0,0.7876019181822315,0,0
1.0,0.750000000429317,0,0
1.0,0.7123980827515511,0,0
1.0,0.6666666671430196,0,0
1.0,0.6209352537546264,0,0
1.0,0.5833333345788115,0,0
1.0,0.5457314150686702,0,0
1.0,0.5000000015395389,0,0
1.0,0.4542685871570547,0,0
1.0,0.41666666726645,0,0
1.0,0.3790647480813442,0,0
1.0,0.3333333348460722,0,0
1.0,0.2876019186639616,0,0
1.0,0.250000000614422,0,0
1.0,0.2123980827445209,0,0
1.0,0.1666666668568541,0,0
1.0,0.1209352533106591,0,0
0.9999999999999999,0.08333333398133394,0,0
1.0,0.04573141425282911,0,0
1.0,0.0,0,0
